NO.,Time,Voltage
1.0,-6.06e-05,0.14
2.0,-6.04e-05,0.1
3.0,-6.02e-05,0.12
4.0,-6e-05,0.06
5.0,-5.98e-05,0.06
6.0,-5.96e-05,0.02
7.0,-5.94e-05,0.02
8.0,-5.92e-05,-0.06
9.0,-5.9e-05,-0.06
10.0,-5.88e-05,-0.14
11.0,-5.86e-05,-0.14
12.0,-5.84e-05,-0.24
13.0,-5.82e-05,-0.24
14.0,-5.8e-05,-0.32
15.0,-5.78e-05,-0.32
16.0,-5.76e-05,-0.38
17.0,-5.74e-05,-0.38
18.0,-5.72e-05,-0.4
19.0,-5.7e-05,-0.4
20.0,-5.68e-05,-0.42
21.0,-5.66e-05,-0.42
22.0,-5.64e-05,-0.42
23.0,-5.62e-05,-0.44
24.0,-5.6e-05,-0.42
25.0,-5.58e-05,-0.42
26.0,-5.56e-05,-0.44
27.0,-5.54e-05,-0.42
28.0,-5.52e-05,-0.44
29.0,-5.5e-05,-0.42
30.0,-5.48e-05,-0.44
31.0,-5.46e-05,-0.42
32.0,-5.44e-05,-0.4
33.0,-5.42e-05,-0.42
34.0,-5.4e-05,-0.38
35.0,-5.38e-05,-0.38
36.0,-5.36e-05,-0.34
37.0,-5.34e-05,-0.32
38.0,-5.32e-05,-0.24
39.0,-5.3e-05,-0.22
40.0,-5.28e-05,-0.1
41.0,-5.26e-05,-0.08
42.0,-5.24e-05,0.04
43.0,-5.22e-05,0.06
44.0,-5.2e-05,0.22
45.0,-5.18e-05,0.24
46.0,-5.16e-05,0.4
47.0,-5.14e-05,0.44
48.0,-5.12e-05,0.6
49.0,-5.1e-05,0.62
50.0,-5.08e-05,0.82
51.0,-5.06e-05,0.84
52.0,-5.04e-05,1.02
53.0,-5.02e-05,1.02
54.0,-5e-05,1.18
55.0,-4.98e-05,1.18
56.0,-4.96e-05,1.34
57.0,-4.94e-05,1.36
58.0,-4.92e-05,1.48
59.0,-4.9e-05,1.5
60.0,-4.88e-05,1.58
61.0,-4.86e-05,1.58
62.0,-4.84e-05,1.64
63.0,-4.82e-05,1.62
64.0,-4.8e-05,1.64
65.0,-4.78e-05,1.64
66.0,-4.76e-05,1.58
67.0,-4.74e-05,1.58
68.0,-4.72e-05,1.48
69.0,-4.7e-05,1.48
70.0,-4.68e-05,1.34
71.0,-4.66e-05,1.32
72.0,-4.64e-05,1.14
73.0,-4.62e-05,1.12
74.0,-4.6e-05,0.92
75.0,-4.58e-05,0.88
76.0,-4.56e-05,0.64
77.0,-4.54e-05,0.6
78.0,-4.52e-05,0.34
79.0,-4.5e-05,0.3
80.0,-4.48e-05,-0.02
81.0,-4.46e-05,-0.02
82.0,-4.44e-05,-0.24
83.0,-4.42e-05,-0.26
84.0,-4.4e-05,-0.38
85.0,-4.38e-05,-0.38
86.0,-4.36e-05,-0.44
87.0,-4.34e-05,-0.44
88.0,-4.32e-05,-0.46
89.0,-4.3e-05,-0.46
90.0,-4.28e-05,-0.48
91.0,-4.26e-05,-0.46
92.0,-4.24e-05,-0.5
93.0,-4.22e-05,-0.48
94.0,-4.2e-05,-0.5
95.0,-4.18e-05,-0.48
96.0,-4.16e-05,-0.5
97.0,-4.14e-05,-0.5
98.0,-4.12e-05,-0.48
99.0,-4.1e-05,-0.48
100.0,-4.08e-05,-0.5
101.0,-4.06e-05,-0.5
102.0,-4.04e-05,-0.48
103.0,-4.02e-05,-0.5
104.0,-4e-05,-0.48
105.0,-3.98e-05,-0.48
106.0,-3.96e-05,-0.5
107.0,-3.94e-05,-0.48
108.0,-3.92e-05,-0.5
109.0,-3.9e-05,-0.5
110.0,-3.88e-05,-0.48
111.0,-3.86e-05,-0.5
112.0,-3.84e-05,-0.48
113.0,-3.82e-05,-0.48
114.0,-3.8e-05,-0.5
115.0,-3.78e-05,-0.5
116.0,-3.76e-05,-0.48
117.0,-3.74e-05,-0.48
118.0,-3.72e-05,-0.5
119.0,-3.7e-05,-0.48
120.0,-3.68e-05,-0.5
121.0,-3.66e-05,-0.48
122.0,-3.64e-05,-0.48
123.0,-3.62e-05,-0.48
124.0,-3.6e-05,-0.46
125.0,-3.58e-05,-0.48
126.0,-3.56e-05,-0.46
127.0,-3.54e-05,-0.44
128.0,-3.52e-05,-0.48
129.0,-3.5e-05,-0.46
130.0,-3.48e-05,-0.44
131.0,-3.46e-05,-0.44
132.0,-3.44e-05,-0.42
133.0,-3.42e-05,-0.44
134.0,-3.4e-05,-0.42
135.0,-3.38e-05,-0.42
136.0,-3.36e-05,-0.4
137.0,-3.34e-05,-0.4
138.0,-3.32e-05,-0.38
139.0,-3.3e-05,-0.38
140.0,-3.28e-05,-0.32
141.0,-3.26e-05,-0.3
142.0,-3.24e-05,-0.22
143.0,-3.22e-05,-0.22
144.0,-3.2e-05,-0.12
145.0,-3.18e-05,-0.12
146.0,-3.16e-05,-0.06
147.0,-3.14e-05,-0.04
148.0,-3.12e-05,0.02
149.0,-3.1e-05,0.02
150.0,-3.08e-05,0.08
151.0,-3.06e-05,0.06
152.0,-3.04e-05,0.12
153.0,-3.02e-05,0.12
154.0,-3e-05,0.14
155.0,-2.98e-05,0.12
156.0,-2.96e-05,0.08
157.0,-2.94e-05,0.12
158.0,-2.92e-05,0.06
159.0,-2.9e-05,0.08
160.0,-2.88e-05,0.0
161.0,-2.86e-05,0.0
162.0,-2.84e-05,-0.06
163.0,-2.82e-05,-0.06
164.0,-2.8e-05,-0.12
165.0,-2.78e-05,-0.14
166.0,-2.76e-05,-0.22
167.0,-2.74e-05,-0.22
168.0,-2.72e-05,-0.32
169.0,-2.7e-05,-0.32
170.0,-2.68e-05,-0.38
171.0,-2.66e-05,-0.38
172.0,-2.64e-05,-0.4
173.0,-2.62e-05,-0.38
