NO.,Time,Voltage
1.0,-3e-05,0.64
2.0,-2.99e-05,0.78
3.0,-2.98e-05,0.8
4.0,-2.97e-05,0.94
5.0,-2.96e-05,0.96
6.0,-2.95e-05,1.12
7.0,-2.94e-05,1.12
8.0,-2.93e-05,1.28
9.0,-2.92e-05,1.32
10.0,-2.91e-05,1.44
11.0,-2.9e-05,1.46
12.0,-2.89e-05,1.6
13.0,-2.88e-05,1.62
14.0,-2.87e-05,1.76
15.0,-2.86e-05,1.76
16.0,-2.85e-05,1.92
17.0,-2.84e-05,1.92
18.0,-2.83e-05,2.02
19.0,-2.82e-05,2.04
20.0,-2.81e-05,2.14
21.0,-2.8e-05,2.14
22.0,-2.79e-05,2.22
23.0,-2.78e-05,2.26
24.0,-2.77e-05,2.32
25.0,-2.76e-05,2.32
26.0,-2.75e-05,2.38
27.0,-2.74e-05,2.4
28.0,-2.73e-05,2.44
29.0,-2.72e-05,2.44
30.0,-2.71e-05,2.46
31.0,-2.7e-05,2.48
32.0,-2.69e-05,2.44
33.0,-2.68e-05,2.46
34.0,-2.67e-05,2.42
35.0,-2.66e-05,2.42
36.0,-2.65e-05,2.38
37.0,-2.64e-05,2.38
38.0,-2.63e-05,2.28
39.0,-2.62e-05,2.28
40.0,-2.61e-05,2.2
41.0,-2.6e-05,2.2
42.0,-2.59e-05,2.08
43.0,-2.58e-05,2.06
44.0,-2.57e-05,1.98
45.0,-2.56e-05,1.96
46.0,-2.55e-05,1.8
47.0,-2.54e-05,1.76
48.0,-2.53e-05,1.64
49.0,-2.52e-05,1.6
50.0,-2.51e-05,1.42
51.0,-2.5e-05,1.4
52.0,-2.49e-05,1.22
53.0,-2.48e-05,1.18
54.0,-2.47e-05,0.96
55.0,-2.46e-05,0.94
56.0,-2.45e-05,0.72
57.0,-2.44e-05,0.72
58.0,-2.43e-05,0.48
59.0,-2.42e-05,0.44
60.0,-2.41e-05,0.18
61.0,-2.4e-05,0.16
62.0,-2.39e-05,-0.04
63.0,-2.38e-05,-0.06
64.0,-2.37e-05,-0.2
65.0,-2.36e-05,-0.2
66.0,-2.35e-05,-0.3
67.0,-2.34e-05,-0.32
68.0,-2.33e-05,-0.38
69.0,-2.32e-05,-0.38
70.0,-2.31e-05,-0.42
71.0,-2.3e-05,-0.4
72.0,-2.29e-05,-0.44
73.0,-2.28e-05,-0.44
74.0,-2.27e-05,-0.46
75.0,-2.26e-05,-0.46
76.0,-2.25e-05,-0.48
77.0,-2.24e-05,-0.48
78.0,-2.23e-05,-0.46
79.0,-2.22e-05,-0.48
80.0,-2.21e-05,-0.5
81.0,-2.2e-05,-0.48
82.0,-2.19e-05,-0.5
83.0,-2.18e-05,-0.5
84.0,-2.17e-05,-0.48
85.0,-2.16e-05,-0.5
86.0,-2.15e-05,-0.52
87.0,-2.14e-05,-0.5
88.0,-2.13e-05,-0.52
89.0,-2.12e-05,-0.5
90.0,-2.11e-05,-0.52
91.0,-2.1e-05,-0.52
92.0,-2.09e-05,-0.5
93.0,-2.08e-05,-0.5
94.0,-2.07e-05,-0.52
95.0,-2.06e-05,-0.5
96.0,-2.05e-05,-0.54
97.0,-2.04e-05,-0.54
98.0,-2.03e-05,-0.5
99.0,-2.02e-05,-0.5
100.0,-2.01e-05,-0.54
101.0,-2e-05,-0.54
102.0,-1.99e-05,-0.5
103.0,-1.98e-05,-0.5
104.0,-1.97e-05,-0.54
105.0,-1.96e-05,-0.5
106.0,-1.95e-05,-0.52
107.0,-1.94e-05,-0.54
108.0,-1.93e-05,-0.5
109.0,-1.92e-05,-0.52
110.0,-1.91e-05,-0.52
111.0,-1.9e-05,-0.52
112.0,-1.89e-05,-0.54
113.0,-1.88e-05,-0.52
114.0,-1.87e-05,-0.54
115.0,-1.86e-05,-0.54
116.0,-1.85e-05,-0.52
117.0,-1.84e-05,-0.5
118.0,-1.83e-05,-0.54
119.0,-1.82e-05,-0.52
120.0,-1.81e-05,-0.52
121.0,-1.8e-05,-0.52
122.0,-1.79e-05,-0.54
123.0,-1.78e-05,-0.54
124.0,-1.77e-05,-0.5
125.0,-1.76e-05,-0.52
126.0,-1.75e-05,-0.54
127.0,-1.74e-05,-0.52
128.0,-1.73e-05,-0.54
129.0,-1.72e-05,-0.52
130.0,-1.71e-05,-0.54
131.0,-1.7e-05,-0.52
132.0,-1.69e-05,-0.52
133.0,-1.68e-05,-0.5
134.0,-1.67e-05,-0.52
135.0,-1.66e-05,-0.52
136.0,-1.65e-05,-0.52
137.0,-1.64e-05,-0.5
138.0,-1.63e-05,-0.54
139.0,-1.62e-05,-0.52
140.0,-1.61e-05,-0.5
141.0,-1.6e-05,-0.5
