NO.,Time,Voltage
1.0,-0.00003,0.980000
2.0,-0.00003,1.240000
3.0,-0.00003,1.260000
4.0,-0.00003,1.500000
5.0,-0.00003,1.540000
6.0,-0.000029,1.760000
7.0,-0.000029,1.800000
8.0,-0.000029,2.020000
9.0,-0.000029,2.040000
10.0,-0.000029,2.260000
11.0,-0.000029,2.280000
12.0,-0.000029,2.520000
13.0,-0.000029,2.540000
14.0,-0.000029,2.720000
15.0,-0.000029,2.760000
16.0,-0.000029,2.920000
17.0,-0.000028,2.940000
18.0,-0.000028,3.080000
19.0,-0.000028,3.080000
20.0,-0.000028,3.080000
21.0,-0.000028,3.080000
22.0,-0.000028,3.080000
23.0,-0.000028,3.080000
24.0,-0.000028,3.080000
25.0,-0.000028,3.080000
26.0,-0.000028,3.080000
27.0,-0.000027,3.080000
28.0,-0.000027,3.080000
29.0,-0.000027,3.080000
30.0,-0.000027,3.080000
31.0,-0.000027,3.080000
32.0,-0.000027,3.080000
33.0,-0.000027,3.080000
34.0,-0.000027,3.080000
35.0,-0.000027,3.080000
36.0,-0.000027,2.940000
37.0,-0.000026,2.920000
38.0,-0.000026,2.740000
39.0,-0.000026,2.700000
40.0,-0.000026,2.480000
41.0,-0.000026,2.460000
42.0,-0.000026,2.200000
43.0,-0.000026,2.160000
44.0,-0.000026,1.900000
45.0,-0.000026,1.860000
46.0,-0.000025,1.540000
47.0,-0.000025,1.500000
48.0,-0.000025,1.220000
49.0,-0.000025,1.180000
50.0,-0.000025,0.840000
51.0,-0.000025,0.820000
52.0,-0.000025,0.460000
53.0,-0.000025,0.400000
54.0,-0.000025,0.120000
55.0,-0.000025,0.080000
56.0,-0.000024,-0.140000
57.0,-0.000024,-0.140000
58.0,-0.000024,-0.300000
59.0,-0.000024,-0.300000
60.0,-0.000024,-0.380000
61.0,-0.000024,-0.380000
62.0,-0.000024,-0.440000
63.0,-0.000024,-0.440000
64.0,-0.000024,-0.480000
65.0,-0.000024,-0.480000
66.0,-0.000023,-0.500000
67.0,-0.000023,-0.480000
68.0,-0.000023,-0.520000
69.0,-0.000023,-0.500000
70.0,-0.000023,-0.540000
71.0,-0.000023,-0.520000
72.0,-0.000023,-0.540000
73.0,-0.000023,-0.520000
74.0,-0.000023,-0.560000
75.0,-0.000023,-0.540000
76.0,-0.000023,-0.560000
77.0,-0.000022,-0.540000
78.0,-0.000022,-0.560000
79.0,-0.000022,-0.560000
80.0,-0.000022,-0.540000
81.0,-0.000022,-0.560000
82.0,-0.000022,-0.540000
83.0,-0.000022,-0.560000
84.0,-0.000022,-0.540000
85.0,-0.000022,-0.560000
86.0,-0.000022,-0.580000
87.0,-0.000021,-0.540000
88.0,-0.000021,-0.580000
89.0,-0.000021,-0.560000
90.0,-0.000021,-0.580000
91.0,-0.000021,-0.560000
92.0,-0.000021,-0.560000
93.0,-0.000021,-0.560000
94.0,-0.000021,-0.580000
95.0,-0.000021,-0.560000
96.0,-0.000021,-0.580000
97.0,-0.00002,-0.560000
98.0,-0.00002,-0.580000
99.0,-0.00002,-0.560000
100.0,-0.00002,-0.580000
101.0,-0.00002,-0.560000
102.0,-0.00002,-0.580000
103.0,-0.00002,-0.560000
104.0,-0.00002,-0.580000
105.0,-0.00002,-0.560000
106.0,-0.000019,-0.580000
107.0,-0.000019,-0.560000
108.0,-0.000019,-0.580000
109.0,-0.000019,-0.560000
110.0,-0.000019,-0.580000
111.0,-0.000019,-0.580000
112.0,-0.000019,-0.560000
113.0,-0.000019,-0.600000
114.0,-0.000019,-0.560000
115.0,-0.000019,-0.560000
116.0,-0.000018,-0.580000
117.0,-0.000018,-0.560000
118.0,-0.000018,-0.580000
119.0,-0.000018,-0.540000
120.0,-0.000018,-0.580000
121.0,-0.000018,-0.560000
122.0,-0.000018,-0.540000
123.0,-0.000018,-0.560000
124.0,-0.000018,-0.540000
125.0,-0.000018,-0.580000
126.0,-0.000017,-0.540000
127.0,-0.000017,-0.560000
128.0,-0.000017,-0.580000
129.0,-0.000017,-0.560000
130.0,-0.000017,-0.540000
131.0,-0.000017,-0.560000
132.0,-0.000017,-0.540000
133.0,-0.000017,-0.560000
134.0,-0.000017,-0.560000
135.0,-0.000017,-0.560000
136.0,-0.000017,-0.560000
137.0,-0.000016,-0.540000
138.0,-0.000016,-0.560000
139.0,-0.000016,-0.540000
140.0,-0.000016,-0.560000
141.0,-0.000016,-0.560000
142.0,-0.000016,-0.540000
143.0,-0.000016,-0.560000
144.0,-0.000016,-0.540000
145.0,-0.000016,-0.540000
146.0,-0.000016,-0.560000
147.0,-0.000015,-0.540000
148.0,-0.000015,-0.560000
149.0,-0.000015,-0.560000
150.0,-0.000015,-0.540000
151.0,-0.000015,-0.540000
152.0,-0.000015,-0.560000
153.0,-0.000015,-0.540000
154.0,-0.000015,-0.560000
155.0,-0.000015,-0.540000
156.0,-0.000015,-0.540000
157.0,-0.000014,-0.540000
158.0,-0.000014,-0.540000
159.0,-0.000014,-0.520000
160.0,-0.000014,-0.540000
161.0,-0.000014,-0.540000
162.0,-0.000014,-0.520000
163.0,-0.000014,-0.520000
164.0,-0.000014,-0.540000
165.0,-0.000014,-0.520000
166.0,-0.000013,-0.540000
167.0,-0.000013,-0.520000
168.0,-0.000013,-0.520000
169.0,-0.000013,-0.520000
170.0,-0.000013,-0.520000
171.0,-0.000013,-0.500000
172.0,-0.000013,-0.520000
173.0,-0.000013,-0.520000
174.0,-0.000013,-0.500000
175.0,-0.000013,-0.520000
176.0,-0.000013,-0.500000
177.0,-0.000012,-0.500000
178.0,-0.000012,-0.520000
179.0,-0.000012,-0.500000
180.0,-0.000012,-0.520000
181.0,-0.000012,-0.500000
182.0,-0.000012,-0.520000
183.0,-0.000012,-0.500000
184.0,-0.000012,-0.480000
185.0,-0.000012,-0.500000
186.0,-0.000012,-0.480000
187.0,-0.000011,-0.500000
188.0,-0.000011,-0.480000
189.0,-0.000011,-0.500000
190.0,-0.000011,-0.480000
191.0,-0.000011,-0.480000
192.0,-0.000011,-0.500000
193.0,-0.000011,-0.480000
194.0,-0.000011,-0.500000
195.0,-0.000011,-0.500000
196.0,-0.00001,-0.480000
197.0,-0.00001,-0.480000
198.0,-0.00001,-0.480000
199.0,-0.00001,-0.500000
200.0,-0.00001,-0.460000
201.0,-0.00001,-0.500000
202.0,-0.00001,-0.480000
203.0,-0.00001,-0.480000
204.0,-0.00001,-0.500000
205.0,-0.00001,-0.500000
206.0,-0.00001,-0.480000
207.0,-0.000009,-0.480000
208.0,-0.000009,-0.500000
209.0,-0.000009,-0.480000
210.0,-0.000009,-0.460000
211.0,-0.000009,-0.500000
212.0,-0.000009,-0.480000
213.0,-0.000009,-0.480000
214.0,-0.000009,-0.500000
215.0,-0.000009,-0.480000
216.0,-0.000008,-0.500000
217.0,-0.000008,-0.500000
218.0,-0.000008,-0.480000
219.0,-0.000008,-0.480000
220.0,-0.000008,-0.500000
221.0,-0.000008,-0.500000
222.0,-0.000008,-0.480000
223.0,-0.000008,-0.500000
224.0,-0.000008,-0.520000
225.0,-0.000008,-0.500000
226.0,-0.000008,-0.520000
227.0,-0.000007,-0.500000
228.0,-0.000007,-0.520000
229.0,-0.000007,-0.500000
230.0,-0.000007,-0.520000
231.0,-0.000007,-0.480000
232.0,-0.000007,-0.520000
233.0,-0.000007,-0.520000
234.0,-0.000007,-0.520000
235.0,-0.000007,-0.500000
236.0,-0.000006,-0.520000
237.0,-0.000006,-0.520000
238.0,-0.000006,-0.500000
239.0,-0.000006,-0.500000
240.0,-0.000006,-0.520000
241.0,-0.000006,-0.520000
242.0,-0.000006,-0.500000
243.0,-0.000006,-0.520000
244.0,-0.000006,-0.540000
245.0,-0.000006,-0.520000
246.0,-0.000005,-0.540000
247.0,-0.000005,-0.520000
248.0,-0.000005,-0.540000
249.0,-0.000005,-0.540000
250.0,-0.000005,-0.520000
251.0,-0.000005,-0.540000
252.0,-0.000005,-0.500000
253.0,-0.000005,-0.520000
254.0,-0.000005,-0.540000
255.0,-0.000005,-0.520000
256.0,-0.000005,-0.540000
257.0,-0.000004,-0.520000
258.0,-0.000004,-0.540000
259.0,-0.000004,-0.500000
260.0,-0.000004,-0.540000
261.0,-0.000004,-0.500000
262.0,-0.000004,-0.540000
263.0,-0.000004,-0.540000
264.0,-0.000004,-0.500000
265.0,-0.000004,-0.540000
266.0,-0.000003,-0.500000
267.0,-0.000003,-0.520000
268.0,-0.000003,-0.500000
269.0,-0.000003,-0.520000
270.0,-0.000003,-0.500000
271.0,-0.000003,-0.500000
272.0,-0.000003,-0.520000
