5.000,3.006
5.100,3.080
5.100,3.016
5.200,3.099
5.200,3.045
5.300,3.117
5.300,3.076
5.400,3.130
5.400,3.082
5.500,3.156
5.500,3.101
5.600,3.169
5.600,3.119
5.700,3.180
5.700,3.127
5.800,3.185
5.800,3.138
5.900,3.195
5.900,3.135
6.000,3.207
6.000,3.151
6.100,3.282
6.100,3.242
6.200,3.288
6.200,3.251
6.300,3.294
6.300,3.258
6.400,3.300
6.400,3.266
6.500,3.306
6.500,3.266
6.600,3.298
6.600,3.269
6.700,3.303
6.700,3.276
6.800,3.309
6.800,3.285
6.900,3.312
6.900,3.290
7.000,3.318
7.000,3.296
7.100,3.322
7.100,3.299
7.200,3.325
7.200,3.306
7.300,3.331
7.300,3.315
7.400,3.333
7.400,3.318
7.500,3.339
7.500,3.316
7.600,3.340
7.600,3.317
7.700,3.324
7.700,3.317
7.800,3.328
7.800,3.323
7.900,3.332
7.900,3.326
8.000,3.335
8.000,3.330
8.100,3.337
8.100,3.336
8.200,3.337
8.200,3.336
8.300,3.341
8.300,3.343
8.400,3.345
8.400,3.344
8.500,3.346
8.500,3.349
8.600,3.350
8.600,3.353
8.700,3.356
8.700,3.358
8.800,3.355
8.800,3.360
8.900,3.344
8.900,3.351
9.000,3.345
9.000,3.348
9.100,3.347
9.100,3.356
9.200,3.337
9.200,3.354
9.300,3.342
9.300,3.355
9.400,3.343
9.400,3.358
9.500,3.342
9.500,3.359
9.600,3.346
9.600,3.364
9.700,3.349
9.700,3.365
9.800,3.350
9.800,3.368
9.900,3.351
9.900,3.370
