"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  5.000us 50.00MSa  Size=600  [Date:9/15/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-3e-05,0.16
2.0,-2.99e-05,0.16
3.0,-2.98e-05,0.16
4.0,-2.97e-05,0.14
5.0,-2.96e-05,0.14
6.0,-2.95e-05,0.16
7.0,-2.94e-05,0.14
8.0,-2.93e-05,0.12
9.0,-2.92e-05,0.12
10.0,-2.91e-05,0.06
11.0,-2.9e-05,0.06
12.0,-2.89e-05,0.0
13.0,-2.88e-05,0.0
14.0,-2.87e-05,-0.04
15.0,-2.86e-05,-0.04
16.0,-2.85e-05,-0.1
17.0,-2.84e-05,-0.12
18.0,-2.83e-05,-0.18
19.0,-2.82e-05,-0.18
20.0,-2.81e-05,-0.24
21.0,-2.8e-05,-0.26
22.0,-2.79e-05,-0.3
23.0,-2.78e-05,-0.3
24.0,-2.77e-05,-0.32
25.0,-2.76e-05,-0.34
26.0,-2.75e-05,-0.38
27.0,-2.74e-05,-0.36
28.0,-2.73e-05,-0.4
29.0,-2.72e-05,-0.4
30.0,-2.71e-05,-0.42
31.0,-2.7e-05,-0.38
32.0,-2.69e-05,-0.44
33.0,-2.68e-05,-0.44
34.0,-2.67e-05,-0.44
35.0,-2.66e-05,-0.44
36.0,-2.65e-05,-0.44
37.0,-2.64e-05,-0.44
38.0,-2.63e-05,-0.46
39.0,-2.62e-05,-0.46
40.0,-2.61e-05,-0.44
41.0,-2.6e-05,-0.44
42.0,-2.59e-05,-0.46
43.0,-2.58e-05,-0.44
44.0,-2.57e-05,-0.46
45.0,-2.56e-05,-0.46
46.0,-2.55e-05,-0.46
47.0,-2.54e-05,-0.46
48.0,-2.53e-05,-0.46
49.0,-2.52e-05,-0.46
50.0,-2.51e-05,-0.46
51.0,-2.5e-05,-0.46
52.0,-2.49e-05,-0.48
53.0,-2.48e-05,-0.46
54.0,-2.47e-05,-0.44
55.0,-2.46e-05,-0.46
56.0,-2.45e-05,-0.44
