"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 1.00V  5.000us 50.00MSa  Size=600  [Date:9/15/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-3e-05,-0.16
2.0,-2.99e-05,0.16
3.0,-2.98e-05,0.2
4.0,-2.97e-05,0.6
5.0,-2.96e-05,0.64
6.0,-2.95e-05,1.08
7.0,-2.94e-05,1.16
8.0,-2.93e-05,1.56
9.0,-2.92e-05,1.64
10.0,-2.91e-05,2.08
11.0,-2.9e-05,2.12
12.0,-2.89e-05,2.48
13.0,-2.88e-05,2.56
14.0,-2.87e-05,2.96
15.0,-2.86e-05,3.0
16.0,-2.85e-05,3.4
17.0,-2.84e-05,3.44
18.0,-2.83e-05,3.76
19.0,-2.82e-05,3.8
20.0,-2.81e-05,4.08
21.0,-2.8e-05,4.12
22.0,-2.79e-05,4.36
23.0,-2.78e-05,4.36
24.0,-2.77e-05,4.52
25.0,-2.76e-05,4.56
26.0,-2.75e-05,4.64
27.0,-2.74e-05,4.64
28.0,-2.73e-05,4.72
29.0,-2.72e-05,4.68
30.0,-2.71e-05,4.64
31.0,-2.7e-05,4.64
32.0,-2.69e-05,4.52
33.0,-2.68e-05,4.44
34.0,-2.67e-05,4.32
35.0,-2.66e-05,4.28
36.0,-2.65e-05,4.0
37.0,-2.64e-05,3.96
38.0,-2.63e-05,3.68
39.0,-2.62e-05,3.64
40.0,-2.61e-05,3.24
41.0,-2.6e-05,3.16
42.0,-2.59e-05,2.72
43.0,-2.58e-05,2.68
44.0,-2.57e-05,2.16
45.0,-2.56e-05,2.12
46.0,-2.55e-05,1.52
47.0,-2.54e-05,1.44
48.0,-2.53e-05,0.84
49.0,-2.52e-05,0.8
50.0,-2.51e-05,0.24
51.0,-2.5e-05,0.24
52.0,-2.49e-05,-0.08
53.0,-2.48e-05,-0.16
54.0,-2.47e-05,-0.32
55.0,-2.46e-05,-0.4
56.0,-2.45e-05,-0.52
57.0,-2.44e-05,-0.52
58.0,-2.43e-05,-0.6
