"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  5.000us 50.00MSa  Size=600  [Date:9/15/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-3e-05,0.66
2.0,-2.99e-05,0.86
3.0,-2.98e-05,0.86
4.0,-2.97e-05,1.02
5.0,-2.96e-05,1.04
6.0,-2.95e-05,1.2
7.0,-2.94e-05,1.24
8.0,-2.93e-05,1.4
9.0,-2.92e-05,1.42
10.0,-2.91e-05,1.58
11.0,-2.9e-05,1.6
12.0,-2.89e-05,1.76
13.0,-2.88e-05,1.76
14.0,-2.87e-05,1.92
15.0,-2.86e-05,1.96
16.0,-2.85e-05,2.06
17.0,-2.84e-05,2.1
18.0,-2.83e-05,2.22
19.0,-2.82e-05,2.22
20.0,-2.81e-05,2.34
21.0,-2.8e-05,2.36
22.0,-2.79e-05,2.46
23.0,-2.78e-05,2.48
24.0,-2.77e-05,2.54
25.0,-2.76e-05,2.56
26.0,-2.75e-05,2.64
27.0,-2.74e-05,2.64
28.0,-2.73e-05,2.68
29.0,-2.72e-05,2.68
30.0,-2.71e-05,2.7
31.0,-2.7e-05,2.7
32.0,-2.69e-05,2.7
33.0,-2.68e-05,2.7
34.0,-2.67e-05,2.68
35.0,-2.66e-05,2.68
36.0,-2.65e-05,2.64
37.0,-2.64e-05,2.64
38.0,-2.63e-05,2.54
39.0,-2.62e-05,2.54
40.0,-2.61e-05,2.46
41.0,-2.6e-05,2.44
42.0,-2.59e-05,2.32
43.0,-2.58e-05,2.3
44.0,-2.57e-05,2.16
45.0,-2.56e-05,2.16
46.0,-2.55e-05,2.0
47.0,-2.54e-05,2.0
48.0,-2.53e-05,1.82
49.0,-2.52e-05,1.8
50.0,-2.51e-05,1.58
51.0,-2.5e-05,1.56
52.0,-2.49e-05,1.36
53.0,-2.48e-05,1.34
54.0,-2.47e-05,1.08
55.0,-2.46e-05,1.06
56.0,-2.45e-05,0.82
57.0,-2.44e-05,0.8
58.0,-2.43e-05,0.54
59.0,-2.42e-05,0.48
60.0,-2.41e-05,0.22
61.0,-2.4e-05,0.18
62.0,-2.39e-05,-0.02
63.0,-2.38e-05,-0.04
64.0,-2.37e-05,-0.2
65.0,-2.36e-05,-0.22
66.0,-2.35e-05,-0.3
67.0,-2.34e-05,-0.32
68.0,-2.33e-05,-0.38
69.0,-2.32e-05,-0.38
70.0,-2.31e-05,-0.44
71.0,-2.3e-05,-0.4
72.0,-2.29e-05,-0.46
73.0,-2.28e-05,-0.44
74.0,-2.27e-05,-0.48
75.0,-2.26e-05,-0.48
76.0,-2.25e-05,-0.48
77.0,-2.24e-05,-0.48
78.0,-2.23e-05,-0.5
79.0,-2.22e-05,-0.48
80.0,-2.21e-05,-0.5
81.0,-2.2e-05,-0.48
82.0,-2.19e-05,-0.5
83.0,-2.18e-05,-0.5
84.0,-2.17e-05,-0.52
85.0,-2.16e-05,-0.52
86.0,-2.15e-05,-0.5
87.0,-2.14e-05,-0.52
88.0,-2.13e-05,-0.52
89.0,-2.12e-05,-0.52
90.0,-2.11e-05,-0.54
91.0,-2.1e-05,-0.54
92.0,-2.09e-05,-0.5
93.0,-2.08e-05,-0.5
94.0,-2.07e-05,-0.54
95.0,-2.06e-05,-0.52
96.0,-2.05e-05,-0.54
97.0,-2.04e-05,-0.54
98.0,-2.03e-05,-0.5
