"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  5.000us 50.00MSa  Size=600  [Date:9/15/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-3e-05,1.12
2.0,-2.99e-05,1.44
3.0,-2.98e-05,1.48
4.0,-2.97e-05,1.76
5.0,-2.96e-05,1.8
6.0,-2.95e-05,2.06
7.0,-2.94e-05,2.1
8.0,-2.93e-05,2.38
9.0,-2.92e-05,2.42
10.0,-2.91e-05,2.68
11.0,-2.9e-05,2.7
12.0,-2.89e-05,2.96
13.0,-2.88e-05,2.98
14.0,-2.87e-05,3.08
15.0,-2.86e-05,3.08
16.0,-2.85e-05,3.08
17.0,-2.84e-05,3.08
18.0,-2.83e-05,3.08
19.0,-2.82e-05,3.08
20.0,-2.81e-05,3.08
21.0,-2.8e-05,3.08
22.0,-2.79e-05,3.08
23.0,-2.78e-05,3.08
24.0,-2.77e-05,3.08
25.0,-2.76e-05,3.08
26.0,-2.75e-05,3.08
27.0,-2.74e-05,3.08
28.0,-2.73e-05,3.08
29.0,-2.72e-05,3.08
30.0,-2.71e-05,3.08
31.0,-2.7e-05,3.08
32.0,-2.69e-05,3.08
33.0,-2.68e-05,3.08
34.0,-2.67e-05,3.08
35.0,-2.66e-05,3.08
36.0,-2.65e-05,3.08
37.0,-2.64e-05,3.08
38.0,-2.63e-05,3.08
39.0,-2.62e-05,3.08
40.0,-2.61e-05,2.82
41.0,-2.6e-05,2.82
42.0,-2.59e-05,2.5
43.0,-2.58e-05,2.46
44.0,-2.57e-05,2.12
45.0,-2.56e-05,2.06
46.0,-2.55e-05,1.72
47.0,-2.54e-05,1.68
48.0,-2.53e-05,1.32
49.0,-2.52e-05,1.26
50.0,-2.51e-05,0.86
51.0,-2.5e-05,0.82
52.0,-2.49e-05,0.4
53.0,-2.48e-05,0.34
54.0,-2.47e-05,0.02
55.0,-2.46e-05,0.0
56.0,-2.45e-05,-0.2
57.0,-2.44e-05,-0.22
58.0,-2.43e-05,-0.34
59.0,-2.42e-05,-0.34
60.0,-2.41e-05,-0.44
61.0,-2.4e-05,-0.46
62.0,-2.39e-05,-0.52
63.0,-2.38e-05,-0.5
64.0,-2.37e-05,-0.56
65.0,-2.36e-05,-0.56
66.0,-2.35e-05,-0.6
67.0,-2.34e-05,-0.56
68.0,-2.33e-05,-0.62
69.0,-2.32e-05,-0.6
70.0,-2.31e-05,-0.62
71.0,-2.3e-05,-0.62
72.0,-2.29e-05,-0.62
73.0,-2.28e-05,-0.62
74.0,-2.27e-05,-0.64
75.0,-2.26e-05,-0.62
76.0,-2.25e-05,-0.64
77.0,-2.24e-05,-0.64
78.0,-2.23e-05,-0.64
79.0,-2.22e-05,-0.64
80.0,-2.21e-05,-0.62
81.0,-2.2e-05,-0.62
82.0,-2.19e-05,-0.66
83.0,-2.18e-05,-0.64
84.0,-2.17e-05,-0.64
85.0,-2.16e-05,-0.64
86.0,-2.15e-05,-0.66
87.0,-2.14e-05,-0.62
88.0,-2.13e-05,-0.66
89.0,-2.12e-05,-0.64
90.0,-2.11e-05,-0.66
91.0,-2.1e-05,-0.64
92.0,-2.09e-05,-0.66
93.0,-2.08e-05,-0.64
94.0,-2.07e-05,-0.66
95.0,-2.06e-05,-0.64
96.0,-2.05e-05,-0.66
97.0,-2.04e-05,-0.64
98.0,-2.03e-05,-0.66
99.0,-2.02e-05,-0.66
100.0,-2.01e-05,-0.64
101.0,-2e-05,-0.66
102.0,-1.99e-05,-0.64
103.0,-1.98e-05,-0.66
104.0,-1.97e-05,-0.64
105.0,-1.96e-05,-0.64
106.0,-1.95e-05,-0.66
107.0,-1.94e-05,-0.64
108.0,-1.93e-05,-0.66
109.0,-1.92e-05,-0.64
110.0,-1.91e-05,-0.66
111.0,-1.9e-05,-0.64
112.0,-1.89e-05,-0.66
113.0,-1.88e-05,-0.66
114.0,-1.87e-05,-0.62
115.0,-1.86e-05,-0.64
116.0,-1.85e-05,-0.66
117.0,-1.84e-05,-0.64
118.0,-1.83e-05,-0.66
119.0,-1.82e-05,-0.64
120.0,-1.81e-05,-0.66
121.0,-1.8e-05,-0.66
122.0,-1.79e-05,-0.64
123.0,-1.78e-05,-0.64
124.0,-1.77e-05,-0.66
125.0,-1.76e-05,-0.66
126.0,-1.75e-05,-0.64
127.0,-1.74e-05,-0.64
128.0,-1.73e-05,-0.66
129.0,-1.72e-05,-0.62
130.0,-1.71e-05,-0.66
131.0,-1.7e-05,-0.64
132.0,-1.69e-05,-0.64
133.0,-1.68e-05,-0.64
134.0,-1.67e-05,-0.64
135.0,-1.66e-05,-0.64
136.0,-1.65e-05,-0.62
137.0,-1.64e-05,-0.64
138.0,-1.63e-05,-0.64
139.0,-1.62e-05,-0.64
140.0,-1.61e-05,-0.64
141.0,-1.6e-05,-0.64
142.0,-1.59e-05,-0.62
143.0,-1.58e-05,-0.62
144.0,-1.57e-05,-0.64
145.0,-1.56e-05,-0.62
146.0,-1.55e-05,-0.64
147.0,-1.54e-05,-0.62
148.0,-1.53e-05,-0.64
149.0,-1.52e-05,-0.64
150.0,-1.51e-05,-0.62
151.0,-1.5e-05,-0.62
152.0,-1.49e-05,-0.64
153.0,-1.48e-05,-0.62
154.0,-1.47e-05,-0.64
155.0,-1.46e-05,-0.62
156.0,-1.45e-05,-0.62
157.0,-1.44e-05,-0.62
158.0,-1.43e-05,-0.62
159.0,-1.42e-05,-0.62
160.0,-1.41e-05,-0.6
161.0,-1.4e-05,-0.62
162.0,-1.39e-05,-0.6
163.0,-1.38e-05,-0.6
164.0,-1.37e-05,-0.6
165.0,-1.36e-05,-0.62
166.0,-1.35e-05,-0.6
167.0,-1.34e-05,-0.6
168.0,-1.33e-05,-0.6
169.0,-1.32e-05,-0.6
170.0,-1.31e-05,-0.62
171.0,-1.3e-05,-0.6
172.0,-1.29e-05,-0.6
173.0,-1.28e-05,-0.6
174.0,-1.27e-05,-0.62
175.0,-1.26e-05,-0.6
176.0,-1.25e-05,-0.6
177.0,-1.24e-05,-0.6
178.0,-1.23e-05,-0.6
179.0,-1.22e-05,-0.6
180.0,-1.21e-05,-0.6
181.0,-1.2e-05,-0.6
182.0,-1.19e-05,-0.58
183.0,-1.18e-05,-0.58
184.0,-1.17e-05,-0.6
185.0,-1.16e-05,-0.6
186.0,-1.15e-05,-0.54
187.0,-1.14e-05,-0.56
188.0,-1.13e-05,-0.6
189.0,-1.12e-05,-0.58
190.0,-1.11e-05,-0.56
191.0,-1.1e-05,-0.56
192.0,-1.09e-05,-0.58
193.0,-1.08e-05,-0.58
194.0,-1.07e-05,-0.54
195.0,-1.06e-05,-0.56
196.0,-1.05e-05,-0.58
197.0,-1.04e-05,-0.58
198.0,-1.03e-05,-0.56
199.0,-1.02e-05,-0.56
200.0,-1.01e-05,-0.58
201.0,-1e-05,-0.56
202.0,-9.9e-06,-0.58
203.0,-9.8e-06,-0.58
204.0,-9.7e-06,-0.54
205.0,-9.6e-06,-0.6
206.0,-9.5e-06,-0.54
207.0,-9.4e-06,-0.6
208.0,-9.3e-06,-0.56
209.0,-9.2e-06,-0.6
210.0,-9.1e-06,-0.56
211.0,-9e-06,-0.6
212.0,-8.9e-06,-0.56
213.0,-8.8e-06,-0.6
214.0,-8.7e-06,-0.58
215.0,-8.6e-06,-0.58
216.0,-8.5e-06,-0.6
217.0,-8.4e-06,-0.6
218.0,-8.3e-06,-0.6
219.0,-8.2e-06,-0.6
220.0,-8.1e-06,-0.6
221.0,-8e-06,-0.6
222.0,-7.9e-06,-0.58
223.0,-7.8e-06,-0.6
224.0,-7.7e-06,-0.6
225.0,-7.6e-06,-0.6
226.0,-7.5e-06,-0.62
227.0,-7.4e-06,-0.6
228.0,-7.3e-06,-0.6
229.0,-7.2e-06,-0.6
230.0,-7.1e-06,-0.62
231.0,-7e-06,-0.6
232.0,-6.9e-06,-0.62
233.0,-6.8e-06,-0.6
234.0,-6.7e-06,-0.62
235.0,-6.6e-06,-0.6
236.0,-6.5e-06,-0.62
237.0,-6.4e-06,-0.62
238.0,-6.3e-06,-0.6
239.0,-6.2e-06,-0.62
240.0,-6.1e-06,-0.6
241.0,-6e-06,-0.62
242.0,-5.9e-06,-0.6
243.0,-5.8e-06,-0.6
244.0,-5.7e-06,-0.62
245.0,-5.6e-06,-0.6
246.0,-5.5e-06,-0.62
247.0,-5.4e-06,-0.6
248.0,-5.3e-06,-0.62
249.0,-5.2e-06,-0.62
250.0,-5.1e-06,-0.6
251.0,-5e-06,-0.62
252.0,-4.9e-06,-0.6
253.0,-4.8e-06,-0.62
254.0,-4.7e-06,-0.6
255.0,-4.6e-06,-0.6
256.0,-4.5e-06,-0.62
257.0,-4.4e-06,-0.62
258.0,-4.3e-06,-0.6
259.0,-4.2e-06,-0.6
260.0,-4.1e-06,-0.62
261.0,-4e-06,-0.6
262.0,-3.9e-06,-0.62
263.0,-3.8e-06,-0.6
264.0,-3.7e-06,-0.62
265.0,-3.6e-06,-0.62
266.0,-3.5e-06,-0.6
267.0,-3.4e-06,-0.62
268.0,-3.3e-06,-0.6
269.0,-3.2e-06,-0.6
270.0,-3.1e-06,-0.62
271.0,-3e-06,-0.6
272.0,-2.9e-06,-0.62
273.0,-2.8e-06,-0.6
274.0,-2.7e-06,-0.6
275.0,-2.6e-06,-0.6
276.0,-2.5e-06,-0.6
277.0,-2.4e-06,-0.6
278.0,-2.3e-06,-0.62
279.0,-2.2e-06,-0.6
280.0,-2.1e-06,-0.6
281.0,-2e-06,-0.6
282.0,-1.9e-06,-0.6
283.0,-1.8e-06,-0.6
284.0,-1.7e-06,-0.58
285.0,-1.6e-06,-0.6
286.0,-1.5e-06,-0.56
287.0,-1.4e-06,-0.56
288.0,-1.3e-06,-0.54
289.0,-1.2e-06,-0.56
290.0,-1.1e-06,-0.54
291.0,-1e-06,-0.56
292.0,-9e-07,-0.54
293.0,-8e-07,-0.52
294.0,-7e-07,-0.5
295.0,-6e-07,-0.48
296.0,-5e-07,-0.4
297.0,-4e-07,-0.38
298.0,-3e-07,-0.24
299.0,-2e-07,-0.22
300.0,-1e-07,-0.02
301.0,0.0,0.0
302.0,1e-07,0.24
303.0,2e-07,0.28
304.0,3e-07,0.5
305.0,4e-07,0.52
306.0,5e-07,0.8
307.0,6e-07,0.82
308.0,7e-07,1.1
309.0,8e-07,1.12
310.0,9e-07,1.42
311.0,1e-06,1.44
312.0,1.1e-06,1.74
313.0,1.2e-06,1.76
314.0,1.3e-06,2.04
315.0,1.4e-06,2.06
316.0,1.5e-06,2.36
317.0,1.6e-06,2.38
318.0,1.7e-06,2.66
319.0,1.8e-06,2.7
320.0,1.9e-06,2.92
321.0,2e-06,2.96
322.0,2.1e-06,3.08
323.0,2.2e-06,3.08
324.0,2.3e-06,3.08
325.0,2.4e-06,3.08
326.0,2.5e-06,3.08
327.0,2.6e-06,3.08
328.0,2.7e-06,3.08
329.0,2.8e-06,3.08
330.0,2.9e-06,3.08
331.0,3e-06,3.08
332.0,3.1e-06,3.08
333.0,3.2e-06,3.08
334.0,3.3e-06,3.08
335.0,3.4e-06,3.08
336.0,3.5e-06,3.08
337.0,3.6e-06,3.08
338.0,3.7e-06,3.08
339.0,3.8e-06,3.08
340.0,3.9e-06,3.08
341.0,4e-06,3.08
342.0,4.1e-06,3.08
343.0,4.2e-06,3.08
344.0,4.3e-06,3.08
345.0,4.4e-06,3.08
346.0,4.5e-06,3.08
347.0,4.6e-06,3.08
348.0,4.7e-06,2.84
349.0,4.8e-06,2.82
350.0,4.9e-06,2.52
351.0,5e-06,2.48
352.0,5.1e-06,2.14
353.0,5.2e-06,2.08
354.0,5.3e-06,1.74
355.0,5.4e-06,1.7
356.0,5.5e-06,1.28
357.0,5.6e-06,1.26
358.0,5.7e-06,0.86
359.0,5.8e-06,0.8
360.0,5.9e-06,0.38
361.0,6e-06,0.32
362.0,6.1e-06,0.02
363.0,6.2e-06,0.0
364.0,6.3e-06,-0.22
365.0,6.4e-06,-0.24
366.0,6.5e-06,-0.34
367.0,6.6e-06,-0.36
368.0,6.7e-06,-0.44
369.0,6.8e-06,-0.46
370.0,6.9e-06,-0.5
371.0,7e-06,-0.5
372.0,7.1e-06,-0.56
373.0,7.2e-06,-0.56
374.0,7.3e-06,-0.6
375.0,7.4e-06,-0.6
376.0,7.5e-06,-0.62
377.0,7.6e-06,-0.6
378.0,7.7e-06,-0.62
379.0,7.8e-06,-0.62
380.0,7.9e-06,-0.62
381.0,8e-06,-0.62
382.0,8.1e-06,-0.64
383.0,8.2e-06,-0.64
384.0,8.3e-06,-0.62
385.0,8.4e-06,-0.62
386.0,8.5e-06,-0.64
387.0,8.6e-06,-0.64
388.0,8.7e-06,-0.64
