"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  5.000us 50.00MSa  Size=600  [Date:9/15/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-3e-05,2.7
2.0,-2.99e-05,3.06
3.0,-2.98e-05,3.08
4.0,-2.97e-05,3.08
5.0,-2.96e-05,3.08
6.0,-2.95e-05,3.08
7.0,-2.94e-05,3.08
8.0,-2.93e-05,3.08
9.0,-2.92e-05,3.08
10.0,-2.91e-05,3.08
11.0,-2.9e-05,3.08
12.0,-2.89e-05,3.08
13.0,-2.88e-05,3.08
14.0,-2.87e-05,3.08
15.0,-2.86e-05,3.08
16.0,-2.85e-05,3.08
17.0,-2.84e-05,3.08
18.0,-2.83e-05,3.08
19.0,-2.82e-05,3.08
20.0,-2.81e-05,3.08
21.0,-2.8e-05,3.08
22.0,-2.79e-05,3.08
23.0,-2.78e-05,3.08
24.0,-2.77e-05,3.08
25.0,-2.76e-05,3.08
26.0,-2.75e-05,3.08
27.0,-2.74e-05,3.08
28.0,-2.73e-05,3.08
29.0,-2.72e-05,3.08
30.0,-2.71e-05,3.08
31.0,-2.7e-05,3.08
32.0,-2.69e-05,3.08
33.0,-2.68e-05,3.08
34.0,-2.67e-05,2.96
35.0,-2.66e-05,2.92
36.0,-2.65e-05,2.48
37.0,-2.64e-05,2.42
38.0,-2.63e-05,1.96
39.0,-2.62e-05,1.92
40.0,-2.61e-05,1.38
41.0,-2.6e-05,1.34
42.0,-2.59e-05,0.78
43.0,-2.58e-05,0.72
44.0,-2.57e-05,0.28
45.0,-2.56e-05,0.24
46.0,-2.55e-05,-0.04
47.0,-2.54e-05,-0.08
48.0,-2.53e-05,-0.26
49.0,-2.52e-05,-0.3
50.0,-2.51e-05,-0.4
51.0,-2.5e-05,-0.4
52.0,-2.49e-05,-0.48
53.0,-2.48e-05,-0.48
54.0,-2.47e-05,-0.56
55.0,-2.46e-05,-0.56
56.0,-2.45e-05,-0.6
57.0,-2.44e-05,-0.6
58.0,-2.43e-05,-0.62
59.0,-2.42e-05,-0.62
60.0,-2.41e-05,-0.64
61.0,-2.4e-05,-0.64
62.0,-2.39e-05,-0.66
63.0,-2.38e-05,-0.64
64.0,-2.37e-05,-0.66
65.0,-2.36e-05,-0.64
66.0,-2.35e-05,-0.66
67.0,-2.34e-05,-0.66
68.0,-2.33e-05,-0.64
69.0,-2.32e-05,-0.66
70.0,-2.31e-05,-0.66
71.0,-2.3e-05,-0.66
72.0,-2.29e-05,-0.68
73.0,-2.28e-05,-0.66
74.0,-2.27e-05,-0.68
75.0,-2.26e-05,-0.66
76.0,-2.25e-05,-0.68
77.0,-2.24e-05,-0.68
78.0,-2.23e-05,-0.64
79.0,-2.22e-05,-0.7
80.0,-2.21e-05,-0.66
81.0,-2.2e-05,-0.68
82.0,-2.19e-05,-0.66
83.0,-2.18e-05,-0.66
84.0,-2.17e-05,-0.68
85.0,-2.16e-05,-0.66
86.0,-2.15e-05,-0.7
87.0,-2.14e-05,-0.66
88.0,-2.13e-05,-0.7
89.0,-2.12e-05,-0.66
90.0,-2.11e-05,-0.7
91.0,-2.1e-05,-0.66
92.0,-2.09e-05,-0.68
93.0,-2.08e-05,-0.66
94.0,-2.07e-05,-0.7
95.0,-2.06e-05,-0.68
96.0,-2.05e-05,-0.66
97.0,-2.04e-05,-0.66
98.0,-2.03e-05,-0.7
99.0,-2.02e-05,-0.66
100.0,-2.01e-05,-0.7
101.0,-2e-05,-0.66
102.0,-1.99e-05,-0.7
103.0,-1.98e-05,-0.7
104.0,-1.97e-05,-0.66
105.0,-1.96e-05,-0.66
106.0,-1.95e-05,-0.7
107.0,-1.94e-05,-0.66
108.0,-1.93e-05,-0.68
109.0,-1.92e-05,-0.66
110.0,-1.91e-05,-0.68
111.0,-1.9e-05,-0.68
112.0,-1.89e-05,-0.66
113.0,-1.88e-05,-0.66
114.0,-1.87e-05,-0.7
115.0,-1.86e-05,-0.68
116.0,-1.85e-05,-0.66
117.0,-1.84e-05,-0.68
118.0,-1.83e-05,-0.66
119.0,-1.82e-05,-0.66
120.0,-1.81e-05,-0.68
121.0,-1.8e-05,-0.66
122.0,-1.79e-05,-0.68
123.0,-1.78e-05,-0.66
124.0,-1.77e-05,-0.66
125.0,-1.76e-05,-0.66
126.0,-1.75e-05,-0.68
127.0,-1.74e-05,-0.68
128.0,-1.73e-05,-0.66
129.0,-1.72e-05,-0.64
130.0,-1.71e-05,-0.66
131.0,-1.7e-05,-0.66
132.0,-1.69e-05,-0.64
133.0,-1.68e-05,-0.64
134.0,-1.67e-05,-0.66
135.0,-1.66e-05,-0.68
136.0,-1.65e-05,-0.64
137.0,-1.64e-05,-0.66
138.0,-1.63e-05,-0.64
139.0,-1.62e-05,-0.64
140.0,-1.61e-05,-0.66
141.0,-1.6e-05,-0.66
142.0,-1.59e-05,-0.64
143.0,-1.58e-05,-0.64
144.0,-1.57e-05,-0.66
145.0,-1.56e-05,-0.64
146.0,-1.55e-05,-0.66
147.0,-1.54e-05,-0.64
148.0,-1.53e-05,-0.64
149.0,-1.52e-05,-0.64
150.0,-1.51e-05,-0.62
151.0,-1.5e-05,-0.66
152.0,-1.49e-05,-0.62
153.0,-1.48e-05,-0.64
154.0,-1.47e-05,-0.62
155.0,-1.46e-05,-0.62
156.0,-1.45e-05,-0.64
157.0,-1.44e-05,-0.62
158.0,-1.43e-05,-0.64
159.0,-1.42e-05,-0.64
160.0,-1.41e-05,-0.62
161.0,-1.4e-05,-0.62
162.0,-1.39e-05,-0.64
163.0,-1.38e-05,-0.62
164.0,-1.37e-05,-0.62
165.0,-1.36e-05,-0.62
166.0,-1.35e-05,-0.62
167.0,-1.34e-05,-0.62
168.0,-1.33e-05,-0.62
169.0,-1.32e-05,-0.64
170.0,-1.31e-05,-0.6
171.0,-1.3e-05,-0.62
172.0,-1.29e-05,-0.6
173.0,-1.28e-05,-0.62
174.0,-1.27e-05,-0.6
175.0,-1.26e-05,-0.6
176.0,-1.25e-05,-0.62
177.0,-1.24e-05,-0.62
178.0,-1.23e-05,-0.6
179.0,-1.22e-05,-0.6
180.0,-1.21e-05,-0.62
181.0,-1.2e-05,-0.62
182.0,-1.19e-05,-0.6
183.0,-1.18e-05,-0.6
184.0,-1.17e-05,-0.62
185.0,-1.16e-05,-0.62
186.0,-1.15e-05,-0.6
187.0,-1.14e-05,-0.6
188.0,-1.13e-05,-0.62
189.0,-1.12e-05,-0.62
190.0,-1.11e-05,-0.6
191.0,-1.1e-05,-0.6
192.0,-1.09e-05,-0.62
193.0,-1.08e-05,-0.6
194.0,-1.07e-05,-0.62
195.0,-1.06e-05,-0.6
196.0,-1.05e-05,-0.62
197.0,-1.04e-05,-0.6
198.0,-1.03e-05,-0.62
199.0,-1.02e-05,-0.62
200.0,-1.01e-05,-0.62
201.0,-1e-05,-0.62
202.0,-9.9e-06,-0.6
203.0,-9.8e-06,-0.62
204.0,-9.7e-06,-0.62
205.0,-9.6e-06,-0.62
206.0,-9.5e-06,-0.64
207.0,-9.4e-06,-0.62
208.0,-9.3e-06,-0.64
209.0,-9.2e-06,-0.62
210.0,-9.1e-06,-0.64
211.0,-9e-06,-0.64
212.0,-8.9e-06,-0.62
213.0,-8.8e-06,-0.62
214.0,-8.7e-06,-0.64
215.0,-8.6e-06,-0.64
216.0,-8.5e-06,-0.62
217.0,-8.4e-06,-0.64
218.0,-8.3e-06,-0.64
219.0,-8.2e-06,-0.64
220.0,-8.1e-06,-0.64
221.0,-8e-06,-0.64
222.0,-7.9e-06,-0.64
223.0,-7.8e-06,-0.66
224.0,-7.7e-06,-0.64
225.0,-7.6e-06,-0.64
226.0,-7.5e-06,-0.64
227.0,-7.4e-06,-0.64
228.0,-7.3e-06,-0.66
229.0,-7.2e-06,-0.64
230.0,-7.1e-06,-0.66
231.0,-7e-06,-0.66
232.0,-6.9e-06,-0.62
233.0,-6.8e-06,-0.64
234.0,-6.7e-06,-0.66
235.0,-6.6e-06,-0.64
236.0,-6.5e-06,-0.66
237.0,-6.4e-06,-0.64
238.0,-6.3e-06,-0.66
239.0,-6.2e-06,-0.64
240.0,-6.1e-06,-0.66
241.0,-6e-06,-0.64
242.0,-5.9e-06,-0.66
243.0,-5.8e-06,-0.64
244.0,-5.7e-06,-0.66
