[2.0, 2.1, 2.2, 2.3000000000000003, 2.4000000000000004, 2.5000000000000004, 2.6000000000000005, 2.7000000000000006, 2.8000000000000007, 2.900000000000001, 3.000000000000001, 3.100000000000001, 3.200000000000001, 3.300000000000001, 3.4000000000000012, 3.5000000000000013, 3.6000000000000014, 3.7000000000000015, 3.8000000000000016, 3.9000000000000017]
5.000000000000000000e-01,5.238095238083064764e-01,5.454545430323838318e-01,5.652171882233166800e-01,5.833286844095560975e-01,5.999478589905892223e-01,6.150134685198921369e-01,6.277105347473140862e-01,6.350995804803709621e-01,6.299771330074406261e-01,6.025729979246488011e-01,5.564290480192780608e-01,5.130438570827401401e-01,4.794047628763061786e-01,4.458738080488829358e-01,3.828196762858178115e-01,4.578346351392312830e-01,7.133778046605538936e-01,1.850958637100023341e-01,1.040097132675235903e-01
5.000000000000000000e-01,5.238095238096456274e-01,5.454545459389777973e-01,5.652174522285623448e-01,5.833351928509743489e-01,6.000260637079932735e-01,6.156069453534619429e-01,6.309630521492989308e-01,6.488946893912779235e-01,6.760072401959817956e-01,7.184363402902501639e-01,7.651288638728780400e-01,7.994555449356963717e-01,8.236002594858023995e-01,8.400392081725612803e-01,8.269407010698385241e-01,8.935994952221699705e-01,7.565386761694975482e-01,5.731744628003124786e-01,3.634476019727715390e-01
5.000000000000000000e-01,5.238095238095116235e-01,5.454545453576590264e-01,5.652173730270749763e-01,5.833325895179782838e-01,5.999869664477112119e-01,6.152510888837084968e-01,6.286914332236981373e-01,6.379250401190097453e-01,6.351622090559226885e-01,6.068566957218063385e-01,5.570907251785786052e-01,5.130444051432485608e-01,4.794334778003806474e-01,4.568693454782837837e-01,5.008842229438689175e-01,3.422859744990709441e-01,6.814952582280464632e-01,9.296528923767659602e-01,9.022784261127525518e-01
5.000000000000000000e-01,5.238095238095250572e-01,5.454545454739228028e-01,5.652173967875289140e-01,5.833336308581476004e-01,6.000065163514607391e-01,6.154646849289108212e-01,6.302839905400423604e-01,6.467347132628749051e-01,6.720204140050569652e-01,7.157449397382521505e-01,7.648960122056106536e-01,7.994554991822684364e-01,8.236041599432218918e-01,8.436751385777968570e-01,8.749972635242497798e-01,8.104546301770525485e-01,8.031200435907188684e-01,2.485138898746609426e-01,3.438710647485622163e-01
5.000000000000000000e-01,5.238095238095237249e-01,5.454545454506700697e-01,5.652173896593934987e-01,5.833332143231952926e-01,5.999967417181126805e-01,6.153365569890952846e-01,6.291704208841979451e-01,6.397129869862534512e-01,6.391860337800336911e-01,6.103623629320139576e-01,5.574733184244515805e-01,5.130444928303952157e-01,4.794251473025576971e-01,4.484171570200093937e-01,3.828196832226354318e-01,5.530245213658665504e-01,5.850374849421747792e-01,7.096679983732984143e-01,8.799326467512845751e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454553205719e-01,5.652173917978341455e-01,5.833333809373546508e-01,6.000016291144028013e-01,6.154134444169432339e-01,6.299505063952178796e-01,6.453447875486612029e-01,6.688190192016918445e-01,7.134604465441874988e-01,7.647601347747732259e-01,7.994554918617531314e-01,8.236030289403795113e-01,8.409533150543458957e-01,8.269407067598480987e-01,8.898782404821150571e-01,8.982439167724250995e-01,7.829494557409115707e-01,4.120396173369982318e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454543904270e-01,5.652173911563020958e-01,5.833333142917195291e-01,5.999991854361637067e-01,6.153673158043246882e-01,6.294047378965915707e-01,6.408496996508168397e-01,6.423504023917586681e-01,6.133039132834683382e-01,5.576964202055363362e-01,5.130445068602738079e-01,4.794275628800194200e-01,4.547528456417367915e-01,5.008842099217987176e-01,3.527818473548523515e-01,3.381865961889038430e-01,6.457705008845036065e-01,9.448255872189357252e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545765004e-01,5.652173913487615886e-01,5.833333409499781297e-01,6.000004072802594957e-01,6.153949943546737078e-01,6.297869172867691656e-01,6.444518139031693016e-01,6.662354525228229019e-01,7.114866697039570198e-01,7.646804815959453716e-01,7.994554906904715041e-01,8.236033569421169487e-01,8.430391630764305644e-01,8.749972636048499730e-01,8.219765359143004213e-01,8.281207626841485814e-01,8.692536520731478644e-01,2.033077681257832170e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545393079e-01,5.652173912910237741e-01,5.833333302866753334e-01,5.999997963594556616e-01,6.153783877225006416e-01,6.295194614732330107e-01,6.415742856882358236e-01,6.448607455411438094e-01,6.158201656125883439e-01,5.578271522526293547e-01,5.130445091050527262e-01,4.794268623401166107e-01,4.499020508257952078e-01,3.828196830110614512e-01,5.267919971542581736e-01,5.266460308536189405e-01,4.318766136364423081e-01,6.316975062274345909e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545467464e-01,5.652173913083450296e-01,5.833333345519966517e-01,6.000001018201686076e-01,6.153883518810465691e-01,6.297067145691461754e-01,6.438788205692244082e-01,6.641445567636656833e-01,7.097570677124179772e-01,7.646336634332890902e-01,7.994554905030665237e-01,8.236032618225310742e-01,8.414666646610323708e-01,8.269407065863018103e-01,8.974158799985507695e-01,9.223729594470679860e-01,9.323649760753739413e-01,9.073574907285522073e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545451921e-01,5.652173913031487418e-01,5.833333328458680800e-01,5.999999490898899612e-01,6.153823734504570986e-01,6.295756541283308305e-01,6.420368779765052158e-01,6.468640370060934064e-01,6.180059176340645388e-01,5.579039749514178581e-01,5.130445094642172021e-01,4.794270654948009081e-01,4.535617575459184314e-01,5.008842103189742323e-01,3.314182259699191002e-01,2.649240075733243494e-01,2.396300043606971186e-01,3.278335115146164269e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913047076059e-01,5.833333335283195087e-01,6.000000254550487133e-01,6.153859605320421977e-01,6.296674046144811188e-01,6.435114708251247206e-01,6.624497684393914065e-01,7.082238102100273380e-01,7.646061020229595329e-01,7.994554904730816203e-01,8.236032894072879973e-01,8.426678647684384682e-01,8.749972636023917172e-01,7.976886676735350790e-01,7.205353278030702802e-01,6.923883684089999768e-01,8.593989309461882442e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913042399800e-01,5.833333332553389816e-01,5.999999872724741667e-01,6.153838082914548924e-01,6.296031832874701140e-01,6.423324816765063616e-01,6.484692109285656869e-01,6.199285345848556394e-01,5.579491933938670600e-01,5.130445095216837892e-01,4.794270065797840985e-01,4.507676971471333283e-01,3.828196830175143450e-01,5.809732456995203576e-01,7.450474260059319898e-01,8.093495196635074329e-01,4.712463928954745418e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043802012e-01,5.833333333645311924e-01,6.000000063637626058e-01,6.153850996388181560e-01,6.296481401807371148e-01,6.432761010474596919e-01,6.610749908781224926e-01,7.068514397769875002e-01,7.645898620535008794e-01,7.994554904682841245e-01,8.236032814077151043e-01,8.417590132097326761e-01,8.269407065915950206e-01,8.763960005311867141e-01,7.028215083291092791e-01,5.863509237990377487e-01,9.717755973060668850e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043382347e-01,5.833333333208543525e-01,5.999999968181186638e-01,6.153843248314841974e-01,6.296166713187251185e-01,6.425214848321868510e-01,6.497590572094771311e-01,6.216374455865621984e-01,5.579758351853791876e-01,5.130445095308782122e-01,4.794270236651253514e-01,4.528826414256933997e-01,5.008842103068602558e-01,3.899737828228569958e-01,7.727947123086890135e-01,9.216653682444009288e-01,1.069683645673649292e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043507802e-01,5.833333333383250441e-01,6.000000015909406903e-01,6.153847897162747493e-01,6.296386999938848872e-01,6.431253538114406476e-01,6.599594518728130188e-01,7.056129954935285165e-01,7.645802878571292815e-01,7.994554904675165163e-01,8.236032837275917284e-01,8.424518453713328858e-01,8.749972636024667683e-01,8.564192335212776896e-01,6.496572662647527308e-01,2.743536054485923859e-01,3.725519208416783190e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043470055e-01,5.833333333313367453e-01,5.999999992045297326e-01,6.153845107855409058e-01,6.296232801525180056e-01,6.426423726697799710e-01,6.507976238939928715e-01,6.231698882525348315e-01,5.579915409600598730e-01,5.130445095323493687e-01,4.794270187103753522e-01,4.512708942460137984e-01,3.828196830173172804e-01,4.426751879139778634e-01,8.421299998203957138e-01,7.565180775786120027e-01,9.116522497635316524e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043481157e-01,5.833333333341320648e-01,6.000000003977352669e-01,6.153846781440317493e-01,6.296340741547550302e-01,6.430288298535798974e-01,6.590542222209851975e-01,7.044875358835744894e-01,7.645746416489410668e-01,7.994554904673936147e-01,8.236032830548277728e-01,8.419266124582176491e-01,8.269407065914333721e-01,8.881699173094884658e-01,4.919041339247154920e-01,6.999542083264185255e-01,3.141154585320296566e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043477826e-01,5.833333333330139592e-01,5.999999998011324998e-01,6.153845777289554952e-01,6.296265184087067590e-01,6.427197107260040898e-01,6.516350877416647869e-01,6.245545430047917401e-01,5.580008028886368487e-01,5.130445095325849580e-01,4.794270201472523030e-01,4.524930517556827736e-01,5.008842103072301821e-01,3.575668150654017774e-01,9.247574907242174236e-01,7.980695953757102057e-01,8.402430552486458426e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333334611570e-01,6.000000000994338833e-01,6.153846379780077980e-01,6.296318074581406243e-01,6.429670356768001360e-01,6.583197204801752855e-01,7.034584974506026267e-01,7.645713112792480448e-01,7.994554904673740747e-01,8.236032832499290413e-01,8.423265055529403078e-01,8.749972636024644368e-01,8.269660361857918973e-01,2.574499740725655905e-01,6.123871619877298000e-01,5.235151870847613020e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333332823001e-01,5.999999999502831916e-01,6.153846018285787922e-01,6.296281051368661785e-01,6.427691947874081269e-01,6.523111117105298007e-01,6.258139194454295229e-01,5.580062658687358068e-01,5.130445095326223726e-01,4.794270197305586234e-01,4.515627162261034444e-01,3.828196830173234422e-01,5.151355602514253729e-01,7.073270942136236084e-01,9.020026781173068331e-01,9.728434403078383141e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333539095e-01,6.000000000248585375e-01,6.153846235182369728e-01,6.296306967682891997e-01,6.429274796553144933e-01,6.577238432235574805e-01,7.025125730213371833e-01,7.645693466718933573e-01,7.994554904673709661e-01,8.236032831933498555e-01,8.420230204380640959e-01,8.269407065914384791e-01,8.991752933371520706e-01,7.659572612182606877e-01,3.358966177887495186e-01,1.030344157356062468e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333252657e-01,5.999999999875708090e-01,6.153846105044423753e-01,6.296288826294933472e-01,6.428008595662632052e-01,6.528572489084930597e-01,6.269659733048328354e-01,5.580094884849835513e-01,5.130445095326282567e-01,4.794270198513994607e-01,4.522688618674403638e-01,5.008842103072184138e-01,3.263727066811150657e-01,6.632869202595431668e-01,8.476663037979477178e-01,3.604314671475513099e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333365900e-01,6.000000000062146732e-01,6.153846183127192893e-01,6.296301525282185230e-01,6.429021606199819550e-01,6.572405182227684106e-01,7.016389248682696200e-01,7.645681876617029804e-01,7.994554904673704110e-01,8.236032832097577305e-01,8.422539107387400081e-01,8.749972636024644368e-01,7.914728268531286970e-01,8.263483121869686920e-01,4.906869365731981181e-01,8.990304360859187049e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333321491e-01,5.999999999968927966e-01,6.153846136277530965e-01,6.296292635998792520e-01,6.428211229723945763e-01,6.532987163442023348e-01,6.280252319339051370e-01,5.580113896399461204e-01,5.130445095326293670e-01,4.794270198163557151e-01,4.517316859857313793e-01,3.828196830173234422e-01,5.941569283424860126e-01,5.309380827910524792e-01,9.496704140285122664e-01,3.540213732006182168e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333339255e-01,6.000000000015537349e-01,6.153846164387328788e-01,6.296298858500932738e-01,6.428859551321317589e-01,6.568485603449375487e-01,7.008286199648096071e-01,7.645675038833315007e-01,7.994554904673704110e-01,8.236032832049995367e-01,8.420785775315480226e-01,8.269407065914384791e-01,8.680841022423889664e-01,9.214584896228921185e-01,1.816267712402202250e-01,8.918919380192908974e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333332593e-01,5.999999999992232658e-01,6.153846147521450094e-01,6.296294502751279554e-01,6.428340907127397807e-01,6.536557344413895798e-01,6.290035962090904098e-01,5.580125112557245970e-01,5.130445095326293670e-01,4.794270198265182525e-01,4.521396390995752745e-01,5.008842103072184138e-01,4.122507372350925348e-01,2.677791436417251147e-01,5.648262513944773966e-01,3.760407647703887801e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000003884448e-01,6.153846157640977532e-01,6.296297551776940393e-01,6.428755830847416863e-01,6.565307542925039597e-01,7.000742164953660529e-01,7.645671004671940052e-01,7.994554904673704110e-01,8.236032832063793219e-01,8.422119119052359215e-01,8.749972636024644368e-01,8.722802407831752314e-01,7.254718533272491721e-01,9.340307170945324478e-01,9.150730212050312007e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999998059108e-01,6.153846151569261069e-01,6.296295417459421007e-01,6.428423897229463835e-01,6.539445565857975318e-01,6.299109236812963086e-01,5.580131729861833589e-01,5.130445095326293670e-01,4.794270198235713321e-01,4.518294249905545068e-01,3.828196830173234422e-01,4.010667203607160003e-01,7.369010404215493582e-01,2.341458791499426706e-01,3.030861095641382286e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000971223e-01,6.153846155212291391e-01,6.296296911481901182e-01,6.428689447550662850e-01,6.562731131430464826e-01,6.993694557248174570e-01,7.645668624562331761e-01,7.994554904673704110e-01,8.236032832059791975e-01,8.421106253910820572e-01,8.269407065914384791e-01,8.647639422473352155e-01,7.173482190745937848e-01,6.814220284227641145e-01,8.237771870383128192e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999999515721e-01,6.153846153026473198e-01,6.296295865666271530e-01,6.428477009488068328e-01,6.541782709148838970e-01,6.307554603719702779e-01,5.580135633992003852e-01,5.130445095326293670e-01,4.794270198244258707e-01,4.520650879813774559e-01,5.008842103072184138e-01,4.210101591702579138e-01,7.502110811608790897e-01,8.249269808912854662e-01,5.661564992988741274e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000242917e-01,6.153846154337964114e-01,6.296296597737265355e-01,6.428646961341928368e-01,6.560642762553204888e-01,6.987090287487425222e-01,7.645667220313537848e-01,7.994554904673704110e-01,8.236032832060951048e-01,8.421876303132077579e-01,8.749972636024644368e-01,8.775381781644915336e-01,6.933593349979250142e-01,5.488053369377222657e-01,9.579309386420208350e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999999879874e-01,6.153846153551069120e-01,6.296296085287594879e-01,6.428511000757574090e-01,6.543674308630188508e-01,6.315441656811944249e-01,5.580137937401117298e-01,5.130445095326293670e-01,4.794270198241783465e-01,4.518859272461471233e-01,3.828196830173234422e-01,3.868737265016520821e-01,7.866650200058931119e-01,9.409485485283027861e-01,1.571670961943072986e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000060840e-01,6.153846154023205894e-01,6.296296444002377202e-01,6.428619769800087980e-01,6.558950192373783628e-01,6.980883974257157121e-01,7.645666391812275808e-01,7.994554904673704110e-01,8.236032832060616871e-01,8.421291224103260031e-01,8.269407065914384791e-01,8.539288064797574407e-01,6.209457153285775632e-01,2.111446346929755080e-01,5.166158402658111992e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999999970912e-01,6.153846153739923608e-01,6.296296192902035571e-01,6.428532754934177529e-01,6.545205546332347746e-01,6.322829604159352357e-01,5.580139296402856219e-01,5.130445095326293670e-01,4.794270198242496783e-01,4.520220562357167293e-01,5.008842103072184138e-01,4.490438397977320473e-01,8.708768955915374699e-01,6.329377961467128610e-01,9.739232640238185690e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000015321e-01,6.153846153909893202e-01,6.296296368672277266e-01,6.428602367062449252e-01,6.557578547679289160e-01,6.975036551507886040e-01,7.645665902998454166e-01,7.994554904673704110e-01,8.236032832060714570e-01,8.421735975013147080e-01,8.749972636024644368e-01,8.906524910547871654e-01,4.160662147706202796e-01,8.828446609514893906e-01,9.904728528633886808e-02
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999999993117e-01,6.153846153807911445e-01,6.296296245633109523e-01,6.428546677510600382e-01,6.546445229664692445e-01,6.329769186062352837e-01,5.580140098210527588e-01,5.130445095326293670e-01,4.794270198242288616e-01,4.519185791882283088e-01,3.828196830173234422e-01,3.506062724376821094e-01,8.989339428791532915e-01,3.930338692075688867e-01,3.480239901986074691e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000004219e-01,6.153846153869100277e-01,6.296296331760528053e-01,6.428591229248560301e-01,6.556467073977724214e-01,6.969514173539722579e-01,7.645665614598968762e-01,7.994554904673704110e-01,8.236032832060684594e-01,8.421398017072527775e-01,8.269407065914384791e-01,8.196534509941296731e-01,3.361513241099022276e-01,9.065213380805272614e-01,8.849228405349036652e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999999998668e-01,6.153846153832387422e-01,6.296296271471335526e-01,6.428555587919946301e-01,6.547448971810736484e-01,6.336304176067845129e-01,5.580140571275886696e-01,5.130445095326293670e-01,4.794270198242352454e-01,4.519972106982541038e-01,5.008842103072184138e-01,5.321580165631569770e-01,8.256683622135285727e-01,3.220135264038272438e-01,3.971541866547105837e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000001998e-01,6.153846153854414247e-01,6.296296313673770406e-01,6.428584101022356556e-01,6.555566487096151640e-01,6.964287344707092986e-01,7.645665444443505709e-01,7.994554904673704110e-01,8.236032832060693476e-01,8.421654895454576684e-01,8.749972636024644368e-01,8.962771030946057316e-01,5.325784360566846454e-01,8.296190978238360270e-01,9.337486808416493034e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,5.999999999999999778e-01,6.153846153841198152e-01,6.296296284132065768e-01,6.428561290565721897e-01,6.548261742224770199e-01,6.342472568227068841e-01,5.580140850384041062e-01,5.130445095326293670e-01,4.794270198242333025e-01,4.519374443979989886e-01,3.828196830173234422e-01,3.346720472266101476e-01,9.210729883651722627e-01,5.371347513292418219e-01,2.412621192857034025e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000000888e-01,6.153846153849128475e-01,6.296296304811258571e-01,6.428579538947216676e-01,6.554836817493306933e-01,6.959330221067347999e-01,7.645665344051864043e-01,7.994554904673704110e-01,8.236032832060690145e-01,8.421459685466158307e-01,8.269407065914384791e-01,8.016000049143354733e-01,2.689808923361270421e-01,9.447598389261188112e-01,7.139133654255506167e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,6.000000000000000888e-01,6.153846153844370059e-01,6.296296290335824386e-01,6.428564940252381454e-01,6.548919916580514533e-01,6.348307525443654953e-01,5.580141015057711318e-01,5.130445095326293670e-01,4.794270198242340797e-01,4.519828631048139478e-01,5.008842103072184138e-01,5.725347733284223972e-01,7.275316360084955747e-01,1.983170055779689134e-01,7.965401811600282267e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000000888e-01,6.153846153847225553e-01,6.296296300468627871e-01,6.428576619214880772e-01,6.554245656685863120e-01,6.954620045049604293e-01,7.645665284820822860e-01,7.994554904673704110e-01,8.236032832060692366e-01,8.421608055189228059e-01,8.749972636024644368e-01,8.810593439695001416e-01,7.334486120766009476e-01,6.041520093309159511e-01,6.320492917345531536e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545454142e-01,5.652173913043478937e-01,5.833333333333333703e-01,6.000000000000000888e-01,6.153846153845512479e-01,6.296296293375666098e-01,6.428567276049125256e-01,6.549452927215209108e-01,6.353838143847085895e-01,5.580141112215127874e-01,5.130445095326293670e-01,4.794270198242335246e-01,4.519483427665825781e-01,3.828196830173234422e-01,3.772575949447231625e-01,7.233564584221824356e-01,9.087789640188649321e-01,9.069956397543714743e-01
5.000000000000000000e-01,5.238095238095238360e-01,5.454545454545455252e-01,5.652173913043478937e-01,5.833333333333334814e-01,6.000000000000000888e-01,6.153846153846539435e-01,6.296296298340738895e-01,6.428574750584444830e-01,6.553766731639825149e-01,6.950136684079405436e-01,7.645665249874518121e-01,7.994554904673704110e-01,8.236032832060691256e-01,8.421495300062157296e-01,8.269407065914384791e-01,8.457634872044872409e-01,7.404140021800699190e-01,3.150190825875215372e-01,3.289827419616266901e-01
