"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  10.00us 25.00MSa  Size=600  [Date:10/14/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-6.06e-05,0.46
2.0,-6.04e-05,0.6
3.0,-6.02e-05,0.62
4.0,-6e-05,0.76
5.0,-5.98e-05,0.76
6.0,-5.96e-05,0.86
7.0,-5.94e-05,0.86
8.0,-5.92e-05,0.92
9.0,-5.9e-05,0.92
10.0,-5.88e-05,0.94
11.0,-5.86e-05,0.94
12.0,-5.84e-05,0.96
13.0,-5.82e-05,0.94
14.0,-5.8e-05,0.88
15.0,-5.78e-05,0.88
16.0,-5.76e-05,0.8
17.0,-5.74e-05,0.8
18.0,-5.72e-05,0.68
19.0,-5.7e-05,0.68
20.0,-5.68e-05,0.54
21.0,-5.66e-05,0.5
22.0,-5.64e-05,0.34
23.0,-5.62e-05,0.32
24.0,-5.6e-05,0.12
25.0,-5.58e-05,0.08
26.0,-5.56e-05,-0.1
27.0,-5.54e-05,-0.12
28.0,-5.52e-05,-0.28
29.0,-5.5e-05,-0.28
30.0,-5.48e-05,-0.38
31.0,-5.46e-05,-0.38
32.0,-5.44e-05,-0.42
33.0,-5.42e-05,-0.42
34.0,-5.4e-05,-0.44
35.0,-5.38e-05,-0.44
36.0,-5.36e-05,-0.46
37.0,-5.34e-05,-0.44
38.0,-5.32e-05,-0.48
39.0,-5.3e-05,-0.48
40.0,-5.28e-05,-0.46
41.0,-5.26e-05,-0.46
42.0,-5.24e-05,-0.48
43.0,-5.22e-05,-0.46
44.0,-5.2e-05,-0.48
45.0,-5.18e-05,-0.46
46.0,-5.16e-05,-0.48
47.0,-5.14e-05,-0.46
48.0,-5.12e-05,-0.48
49.0,-5.1e-05,-0.48
50.0,-5.08e-05,-0.46
51.0,-5.06e-05,-0.46
52.0,-5.04e-05,-0.48
53.0,-5.02e-05,-0.46
54.0,-5e-05,-0.48
55.0,-4.98e-05,-0.46
56.0,-4.96e-05,-0.44
57.0,-4.94e-05,-0.44
58.0,-4.92e-05,-0.46
59.0,-4.9e-05,-0.46
60.0,-4.88e-05,-0.44
61.0,-4.86e-05,-0.42
62.0,-4.84e-05,-0.44
63.0,-4.82e-05,-0.42
64.0,-4.8e-05,-0.4
65.0,-4.78e-05,-0.4
66.0,-4.76e-05,-0.34
67.0,-4.74e-05,-0.34
68.0,-4.72e-05,-0.24
69.0,-4.7e-05,-0.24
70.0,-4.68e-05,-0.1
71.0,-4.66e-05,-0.08
72.0,-4.64e-05,0.04
73.0,-4.62e-05,0.06
74.0,-4.6e-05,0.22
75.0,-4.58e-05,0.24
76.0,-4.56e-05,0.38
77.0,-4.54e-05,0.4
78.0,-4.52e-05,0.54
79.0,-4.5e-05,0.56
80.0,-4.48e-05,0.7
81.0,-4.46e-05,0.72
82.0,-4.44e-05,0.82
83.0,-4.42e-05,0.82
84.0,-4.4e-05,0.88
85.0,-4.38e-05,0.92
86.0,-4.36e-05,0.96
87.0,-4.34e-05,0.96
88.0,-4.32e-05,0.98
89.0,-4.3e-05,0.98
90.0,-4.28e-05,0.94
91.0,-4.26e-05,0.94
92.0,-4.24e-05,0.86
