"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  10.00us 25.00MSa  Size=600  [Date:10/14/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-6.06e-05,0.4
2.0,-6.04e-05,0.54
3.0,-6.02e-05,0.54
4.0,-6e-05,0.66
5.0,-5.98e-05,0.68
6.0,-5.96e-05,0.76
7.0,-5.94e-05,0.78
8.0,-5.92e-05,0.84
9.0,-5.9e-05,0.82
10.0,-5.88e-05,0.88
11.0,-5.86e-05,0.86
12.0,-5.84e-05,0.88
13.0,-5.82e-05,0.88
14.0,-5.8e-05,0.86
15.0,-5.78e-05,0.86
16.0,-5.76e-05,0.78
17.0,-5.74e-05,0.78
18.0,-5.72e-05,0.68
19.0,-5.7e-05,0.68
20.0,-5.68e-05,0.56
21.0,-5.66e-05,0.54
22.0,-5.64e-05,0.4
23.0,-5.62e-05,0.38
24.0,-5.6e-05,0.22
25.0,-5.58e-05,0.2
26.0,-5.56e-05,0.02
27.0,-5.54e-05,0.0
28.0,-5.52e-05,-0.16
29.0,-5.5e-05,-0.16
30.0,-5.48e-05,-0.32
31.0,-5.46e-05,-0.32
32.0,-5.44e-05,-0.38
33.0,-5.42e-05,-0.38
34.0,-5.4e-05,-0.42
35.0,-5.38e-05,-0.42
36.0,-5.36e-05,-0.44
37.0,-5.34e-05,-0.44
38.0,-5.32e-05,-0.46
39.0,-5.3e-05,-0.44
40.0,-5.28e-05,-0.46
41.0,-5.26e-05,-0.44
42.0,-5.24e-05,-0.46
43.0,-5.22e-05,-0.46
44.0,-5.2e-05,-0.44
45.0,-5.18e-05,-0.44
46.0,-5.16e-05,-0.48
47.0,-5.14e-05,-0.46
48.0,-5.12e-05,-0.44
49.0,-5.1e-05,-0.46
50.0,-5.08e-05,-0.44
51.0,-5.06e-05,-0.46
52.0,-5.04e-05,-0.44
53.0,-5.02e-05,-0.46
54.0,-5e-05,-0.44
55.0,-4.98e-05,-0.44
56.0,-4.96e-05,-0.44
57.0,-4.94e-05,-0.42
58.0,-4.92e-05,-0.44
59.0,-4.9e-05,-0.44
60.0,-4.88e-05,-0.42
61.0,-4.86e-05,-0.44
62.0,-4.84e-05,-0.42
63.0,-4.82e-05,-0.4
64.0,-4.8e-05,-0.42
65.0,-4.78e-05,-0.38
66.0,-4.76e-05,-0.34
67.0,-4.74e-05,-0.34
68.0,-4.72e-05,-0.24
69.0,-4.7e-05,-0.22
70.0,-4.68e-05,-0.12
71.0,-4.66e-05,-0.12
72.0,-4.64e-05,0.0
73.0,-4.62e-05,0.02
74.0,-4.6e-05,0.16
75.0,-4.58e-05,0.18
76.0,-4.56e-05,0.3
77.0,-4.54e-05,0.34
78.0,-4.52e-05,0.46
79.0,-4.5e-05,0.5
80.0,-4.48e-05,0.6
81.0,-4.46e-05,0.6
82.0,-4.44e-05,0.7
83.0,-4.42e-05,0.7
84.0,-4.4e-05,0.8
85.0,-4.38e-05,0.8
86.0,-4.36e-05,0.86
87.0,-4.34e-05,0.86
88.0,-4.32e-05,0.88
89.0,-4.3e-05,0.86
90.0,-4.28e-05,0.88
91.0,-4.26e-05,0.86
92.0,-4.24e-05,0.82
93.0,-4.22e-05,0.82
94.0,-4.2e-05,0.76
95.0,-4.18e-05,0.72
96.0,-4.16e-05,0.64
97.0,-4.14e-05,0.62
98.0,-4.12e-05,0.5
99.0,-4.1e-05,0.48
100.0,-4.08e-05,0.32
101.0,-4.06e-05,0.32
102.0,-4.04e-05,0.14
103.0,-4.02e-05,0.12
104.0,-4e-05,-0.06
105.0,-3.98e-05,-0.08
106.0,-3.96e-05,-0.24
107.0,-3.94e-05,-0.24
108.0,-3.92e-05,-0.34
109.0,-3.9e-05,-0.34
