"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 500mV  10.00us 25.00MSa  Size=600  [Date:10/14/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-6.06e-05,0.54
2.0,-6.04e-05,0.7
3.0,-6.02e-05,0.72
4.0,-6e-05,0.92
5.0,-5.98e-05,0.94
6.0,-5.96e-05,1.1
7.0,-5.94e-05,1.1
8.0,-5.92e-05,1.24
9.0,-5.9e-05,1.26
10.0,-5.88e-05,1.34
11.0,-5.86e-05,1.38
12.0,-5.84e-05,1.46
13.0,-5.82e-05,1.46
14.0,-5.8e-05,1.5
15.0,-5.78e-05,1.5
16.0,-5.76e-05,1.52
17.0,-5.74e-05,1.5
18.0,-5.72e-05,1.46
19.0,-5.7e-05,1.46
20.0,-5.68e-05,1.38
21.0,-5.66e-05,1.36
22.0,-5.64e-05,1.22
23.0,-5.62e-05,1.2
24.0,-5.6e-05,1.04
25.0,-5.58e-05,1.04
26.0,-5.56e-05,0.82
27.0,-5.54e-05,0.8
28.0,-5.52e-05,0.56
29.0,-5.5e-05,0.52
30.0,-5.48e-05,0.24
31.0,-5.46e-05,0.22
32.0,-5.44e-05,-0.06
33.0,-5.42e-05,-0.08
34.0,-5.4e-05,-0.28
35.0,-5.38e-05,-0.28
36.0,-5.36e-05,-0.38
37.0,-5.34e-05,-0.38
38.0,-5.32e-05,-0.44
39.0,-5.3e-05,-0.42
40.0,-5.28e-05,-0.46
41.0,-5.26e-05,-0.46
42.0,-5.24e-05,-0.48
43.0,-5.22e-05,-0.46
44.0,-5.2e-05,-0.5
45.0,-5.18e-05,-0.48
46.0,-5.16e-05,-0.5
47.0,-5.14e-05,-0.48
48.0,-5.12e-05,-0.5
49.0,-5.1e-05,-0.48
50.0,-5.08e-05,-0.5
51.0,-5.06e-05,-0.5
52.0,-5.04e-05,-0.48
53.0,-5.02e-05,-0.48
54.0,-5e-05,-0.5
55.0,-4.98e-05,-0.5
56.0,-4.96e-05,-0.48
57.0,-4.94e-05,-0.48
58.0,-4.92e-05,-0.5
59.0,-4.9e-05,-0.5
60.0,-4.88e-05,-0.48
61.0,-4.86e-05,-0.5
62.0,-4.84e-05,-0.48
63.0,-4.82e-05,-0.48
64.0,-4.8e-05,-0.5
65.0,-4.78e-05,-0.48
66.0,-4.76e-05,-0.5
67.0,-4.74e-05,-0.5
68.0,-4.72e-05,-0.46
69.0,-4.7e-05,-0.48
70.0,-4.68e-05,-0.48
71.0,-4.66e-05,-0.48
72.0,-4.64e-05,-0.46
73.0,-4.62e-05,-0.48
74.0,-4.6e-05,-0.46
75.0,-4.58e-05,-0.46
76.0,-4.56e-05,-0.48
77.0,-4.54e-05,-0.48
78.0,-4.52e-05,-0.44
79.0,-4.5e-05,-0.44
80.0,-4.48e-05,-0.46
81.0,-4.46e-05,-0.42
82.0,-4.44e-05,-0.44
83.0,-4.42e-05,-0.44
84.0,-4.4e-05,-0.4
85.0,-4.38e-05,-0.42
86.0,-4.36e-05,-0.38
87.0,-4.34e-05,-0.38
88.0,-4.32e-05,-0.32
89.0,-4.3e-05,-0.32
90.0,-4.28e-05,-0.22
91.0,-4.26e-05,-0.22
92.0,-4.24e-05,-0.1
93.0,-4.22e-05,-0.08
94.0,-4.2e-05,-0.02
95.0,-4.18e-05,0.0
96.0,-4.16e-05,0.08
97.0,-4.14e-05,0.08
98.0,-4.12e-05,0.18
99.0,-4.1e-05,0.18
100.0,-4.08e-05,0.24
101.0,-4.06e-05,0.24
102.0,-4.04e-05,0.28
103.0,-4.02e-05,0.3
104.0,-4e-05,0.3
105.0,-3.98e-05,0.3
106.0,-3.96e-05,0.28
107.0,-3.94e-05,0.28
108.0,-3.92e-05,0.24
109.0,-3.9e-05,0.24
110.0,-3.88e-05,0.18
111.0,-3.86e-05,0.16
112.0,-3.84e-05,0.08
113.0,-3.82e-05,0.08
114.0,-3.8e-05,-0.02
115.0,-3.78e-05,-0.02
116.0,-3.76e-05,-0.12
117.0,-3.74e-05,-0.14
118.0,-3.72e-05,-0.26
119.0,-3.7e-05,-0.26
120.0,-3.68e-05,-0.34
121.0,-3.66e-05,-0.34
122.0,-3.64e-05,-0.38
123.0,-3.62e-05,-0.38
124.0,-3.6e-05,-0.42
125.0,-3.58e-05,-0.4
126.0,-3.56e-05,-0.44
127.0,-3.54e-05,-0.42
128.0,-3.52e-05,-0.44
129.0,-3.5e-05,-0.42
130.0,-3.48e-05,-0.44
131.0,-3.46e-05,-0.44
132.0,-3.44e-05,-0.42
133.0,-3.42e-05,-0.42
134.0,-3.4e-05,-0.44
135.0,-3.38e-05,-0.44
136.0,-3.36e-05,-0.42
137.0,-3.34e-05,-0.42
138.0,-3.32e-05,-0.42
139.0,-3.3e-05,-0.4
140.0,-3.28e-05,-0.42
141.0,-3.26e-05,-0.4
142.0,-3.24e-05,-0.38
143.0,-3.22e-05,-0.38
144.0,-3.2e-05,-0.32
145.0,-3.18e-05,-0.28
146.0,-3.16e-05,-0.2
147.0,-3.14e-05,-0.18
148.0,-3.12e-05,-0.06
149.0,-3.1e-05,-0.02
150.0,-3.08e-05,0.12
151.0,-3.06e-05,0.12
152.0,-3.04e-05,0.3
153.0,-3.02e-05,0.34
154.0,-3e-05,0.52
155.0,-2.98e-05,0.52
156.0,-2.96e-05,0.7
157.0,-2.94e-05,0.72
158.0,-2.92e-05,0.92
159.0,-2.9e-05,0.94
160.0,-2.88e-05,1.08
161.0,-2.86e-05,1.12
162.0,-2.84e-05,1.24
163.0,-2.82e-05,1.24
164.0,-2.8e-05,1.36
165.0,-2.78e-05,1.38
166.0,-2.76e-05,1.46
167.0,-2.74e-05,1.46
168.0,-2.72e-05,1.5
169.0,-2.7e-05,1.5
170.0,-2.68e-05,1.52
171.0,-2.66e-05,1.5
172.0,-2.64e-05,1.46
173.0,-2.62e-05,1.46
174.0,-2.6e-05,1.38
175.0,-2.58e-05,1.34
176.0,-2.56e-05,1.24
177.0,-2.54e-05,1.22
178.0,-2.52e-05,1.06
179.0,-2.5e-05,1.04
180.0,-2.48e-05,0.82
181.0,-2.46e-05,0.8
182.0,-2.44e-05,0.56
183.0,-2.42e-05,0.52
184.0,-2.4e-05,0.24
185.0,-2.38e-05,0.22
186.0,-2.36e-05,-0.06
187.0,-2.34e-05,-0.06
188.0,-2.32e-05,-0.26
189.0,-2.3e-05,-0.28
190.0,-2.28e-05,-0.38
191.0,-2.26e-05,-0.4
192.0,-2.24e-05,-0.44
193.0,-2.22e-05,-0.44
194.0,-2.2e-05,-0.48
195.0,-2.18e-05,-0.44
196.0,-2.16e-05,-0.48
197.0,-2.14e-05,-0.48
198.0,-2.12e-05,-0.48
199.0,-2.1e-05,-0.48
200.0,-2.08e-05,-0.5
201.0,-2.06e-05,-0.48
202.0,-2.04e-05,-0.5
203.0,-2.02e-05,-0.5
204.0,-2e-05,-0.48
205.0,-1.98e-05,-0.5
206.0,-1.96e-05,-0.48
207.0,-1.94e-05,-0.5
208.0,-1.92e-05,-0.48
209.0,-1.9e-05,-0.5
210.0,-1.88e-05,-0.48
211.0,-1.86e-05,-0.5
212.0,-1.84e-05,-0.48
213.0,-1.82e-05,-0.5
214.0,-1.8e-05,-0.48
215.0,-1.78e-05,-0.48
216.0,-1.76e-05,-0.5
217.0,-1.74e-05,-0.5
218.0,-1.72e-05,-0.48
219.0,-1.7e-05,-0.5
220.0,-1.68e-05,-0.48
221.0,-1.66e-05,-0.48
222.0,-1.64e-05,-0.46
223.0,-1.62e-05,-0.48
224.0,-1.6e-05,-0.46
225.0,-1.58e-05,-0.48
226.0,-1.56e-05,-0.46
227.0,-1.54e-05,-0.46
228.0,-1.52e-05,-0.48
229.0,-1.5e-05,-0.48
230.0,-1.48e-05,-0.44
