"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 1.00V  10.00us 25.00MSa  Size=600  [Date:10/14/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-6.06e-05,0.92
2.0,-6.04e-05,1.2
3.0,-6.02e-05,1.24
4.0,-6e-05,1.52
5.0,-5.98e-05,1.56
6.0,-5.96e-05,1.8
7.0,-5.94e-05,1.84
8.0,-5.92e-05,2.08
9.0,-5.9e-05,2.12
10.0,-5.88e-05,2.28
11.0,-5.86e-05,2.32
12.0,-5.84e-05,2.4
13.0,-5.82e-05,2.4
14.0,-5.8e-05,2.44
15.0,-5.78e-05,2.44
16.0,-5.76e-05,2.4
17.0,-5.74e-05,2.44
18.0,-5.72e-05,2.32
19.0,-5.7e-05,2.32
20.0,-5.68e-05,2.12
21.0,-5.66e-05,2.08
22.0,-5.64e-05,1.88
23.0,-5.62e-05,1.8
24.0,-5.6e-05,1.48
25.0,-5.58e-05,1.48
26.0,-5.56e-05,1.12
27.0,-5.54e-05,1.04
28.0,-5.52e-05,0.64
29.0,-5.5e-05,0.52
30.0,-5.48e-05,0.12
31.0,-5.46e-05,0.04
32.0,-5.44e-05,-0.28
33.0,-5.42e-05,-0.28
34.0,-5.4e-05,-0.48
35.0,-5.38e-05,-0.48
36.0,-5.36e-05,-0.56
37.0,-5.34e-05,-0.52
38.0,-5.32e-05,-0.6
39.0,-5.3e-05,-0.6
40.0,-5.28e-05,-0.56
41.0,-5.26e-05,-0.56
42.0,-5.24e-05,-0.6
43.0,-5.22e-05,-0.56
44.0,-5.2e-05,-0.6
45.0,-5.18e-05,-0.56
46.0,-5.16e-05,-0.6
47.0,-5.14e-05,-0.6
48.0,-5.12e-05,-0.56
49.0,-5.1e-05,-0.6
50.0,-5.08e-05,-0.56
51.0,-5.06e-05,-0.6
52.0,-5.04e-05,-0.56
53.0,-5.02e-05,-0.64
54.0,-5e-05,-0.56
55.0,-4.98e-05,-0.6
56.0,-4.96e-05,-0.56
57.0,-4.94e-05,-0.56
58.0,-4.92e-05,-0.6
59.0,-4.9e-05,-0.56
60.0,-4.88e-05,-0.6
61.0,-4.86e-05,-0.56
62.0,-4.84e-05,-0.6
63.0,-4.82e-05,-0.6
64.0,-4.8e-05,-0.56
65.0,-4.78e-05,-0.56
66.0,-4.76e-05,-0.6
67.0,-4.74e-05,-0.6
68.0,-4.72e-05,-0.56
69.0,-4.7e-05,-0.6
70.0,-4.68e-05,-0.56
71.0,-4.66e-05,-0.56
72.0,-4.64e-05,-0.6
73.0,-4.62e-05,-0.56
74.0,-4.6e-05,-0.6
75.0,-4.58e-05,-0.56
76.0,-4.56e-05,-0.56
77.0,-4.54e-05,-0.56
78.0,-4.52e-05,-0.52
79.0,-4.5e-05,-0.56
80.0,-4.48e-05,-0.6
81.0,-4.46e-05,-0.56
82.0,-4.44e-05,-0.52
83.0,-4.42e-05,-0.56
84.0,-4.4e-05,-0.52
85.0,-4.38e-05,-0.52
86.0,-4.36e-05,-0.56
87.0,-4.34e-05,-0.52
88.0,-4.32e-05,-0.56
89.0,-4.3e-05,-0.52
90.0,-4.28e-05,-0.52
91.0,-4.26e-05,-0.52
92.0,-4.24e-05,-0.52
93.0,-4.22e-05,-0.52
94.0,-4.2e-05,-0.48
95.0,-4.18e-05,-0.52
96.0,-4.16e-05,-0.48
97.0,-4.14e-05,-0.52
98.0,-4.12e-05,-0.48
99.0,-4.1e-05,-0.48
100.0,-4.08e-05,-0.52
101.0,-4.06e-05,-0.52
102.0,-4.04e-05,-0.48
103.0,-4.02e-05,-0.52
104.0,-4e-05,-0.48
105.0,-3.98e-05,-0.52
106.0,-3.96e-05,-0.52
107.0,-3.94e-05,-0.48
108.0,-3.92e-05,-0.52
109.0,-3.9e-05,-0.52
110.0,-3.88e-05,-0.56
111.0,-3.86e-05,-0.56
112.0,-3.84e-05,-0.52
113.0,-3.82e-05,-0.52
114.0,-3.8e-05,-0.56
115.0,-3.78e-05,-0.56
116.0,-3.76e-05,-0.52
117.0,-3.74e-05,-0.56
118.0,-3.72e-05,-0.52
119.0,-3.7e-05,-0.52
120.0,-3.68e-05,-0.56
121.0,-3.66e-05,-0.52
122.0,-3.64e-05,-0.56
123.0,-3.62e-05,-0.56
124.0,-3.6e-05,-0.52
125.0,-3.58e-05,-0.56
126.0,-3.56e-05,-0.52
127.0,-3.54e-05,-0.52
128.0,-3.52e-05,-0.56
129.0,-3.5e-05,-0.56
130.0,-3.48e-05,-0.56
131.0,-3.46e-05,-0.52
132.0,-3.44e-05,-0.56
133.0,-3.42e-05,-0.56
134.0,-3.4e-05,-0.52
135.0,-3.38e-05,-0.52
136.0,-3.36e-05,-0.56
137.0,-3.34e-05,-0.52
138.0,-3.32e-05,-0.56
139.0,-3.3e-05,-0.56
140.0,-3.28e-05,-0.48
141.0,-3.26e-05,-0.52
142.0,-3.24e-05,-0.48
143.0,-3.22e-05,-0.48
144.0,-3.2e-05,-0.52
145.0,-3.18e-05,-0.48
146.0,-3.16e-05,-0.28
147.0,-3.14e-05,-0.28
148.0,-3.12e-05,-0.08
149.0,-3.1e-05,-0.08
150.0,-3.08e-05,0.24
151.0,-3.06e-05,0.28
152.0,-3.04e-05,0.52
153.0,-3.02e-05,0.6
154.0,-3e-05,0.84
155.0,-2.98e-05,0.92
156.0,-2.96e-05,1.24
157.0,-2.94e-05,1.2
158.0,-2.92e-05,1.48
159.0,-2.9e-05,1.56
160.0,-2.88e-05,1.8
161.0,-2.86e-05,1.8
162.0,-2.84e-05,2.04
163.0,-2.82e-05,2.08
164.0,-2.8e-05,2.28
165.0,-2.78e-05,2.28
166.0,-2.76e-05,2.4
167.0,-2.74e-05,2.4
168.0,-2.72e-05,2.44
169.0,-2.7e-05,2.44
170.0,-2.68e-05,2.44
171.0,-2.66e-05,2.44
172.0,-2.64e-05,2.32
173.0,-2.62e-05,2.36
174.0,-2.6e-05,2.12
175.0,-2.58e-05,2.12
176.0,-2.56e-05,1.88
177.0,-2.54e-05,1.8
178.0,-2.52e-05,1.56
179.0,-2.5e-05,1.48
180.0,-2.48e-05,1.12
181.0,-2.46e-05,1.08
182.0,-2.44e-05,0.64
183.0,-2.42e-05,0.6
184.0,-2.4e-05,0.12
185.0,-2.38e-05,0.08
186.0,-2.36e-05,-0.28
187.0,-2.34e-05,-0.32
188.0,-2.32e-05,-0.48
189.0,-2.3e-05,-0.48
190.0,-2.28e-05,-0.56
191.0,-2.26e-05,-0.56
192.0,-2.24e-05,-0.6
193.0,-2.22e-05,-0.52
194.0,-2.2e-05,-0.6
195.0,-2.18e-05,-0.6
196.0,-2.16e-05,-0.56
197.0,-2.14e-05,-0.6
198.0,-2.12e-05,-0.56
199.0,-2.1e-05,-0.6
200.0,-2.08e-05,-0.56
201.0,-2.06e-05,-0.6
202.0,-2.04e-05,-0.56
203.0,-2.02e-05,-0.6
204.0,-2e-05,-0.56
205.0,-1.98e-05,-0.6
206.0,-1.96e-05,-0.56
207.0,-1.94e-05,-0.6
208.0,-1.92e-05,-0.56
209.0,-1.9e-05,-0.6
210.0,-1.88e-05,-0.56
211.0,-1.86e-05,-0.6
212.0,-1.84e-05,-0.56
213.0,-1.82e-05,-0.6
214.0,-1.8e-05,-0.56
215.0,-1.78e-05,-0.56
216.0,-1.76e-05,-0.64
217.0,-1.74e-05,-0.6
218.0,-1.72e-05,-0.6
219.0,-1.7e-05,-0.56
220.0,-1.68e-05,-0.6
221.0,-1.66e-05,-0.52
222.0,-1.64e-05,-0.6
223.0,-1.62e-05,-0.6
224.0,-1.6e-05,-0.52
225.0,-1.58e-05,-0.56
226.0,-1.56e-05,-0.6
227.0,-1.54e-05,-0.6
228.0,-1.52e-05,-0.56
229.0,-1.5e-05,-0.6
230.0,-1.48e-05,-0.56
231.0,-1.46e-05,-0.6
232.0,-1.44e-05,-0.56
233.0,-1.42e-05,-0.56
234.0,-1.4e-05,-0.52
235.0,-1.38e-05,-0.56
236.0,-1.36e-05,-0.52
237.0,-1.34e-05,-0.56
238.0,-1.32e-05,-0.52
239.0,-1.3e-05,-0.56
240.0,-1.28e-05,-0.52
241.0,-1.26e-05,-0.52
242.0,-1.24e-05,-0.56
243.0,-1.22e-05,-0.52
244.0,-1.2e-05,-0.56
245.0,-1.18e-05,-0.52
246.0,-1.16e-05,-0.56
247.0,-1.14e-05,-0.52
248.0,-1.12e-05,-0.52
249.0,-1.1e-05,-0.52
250.0,-1.08e-05,-0.52
251.0,-1.06e-05,-0.52
252.0,-1.04e-05,-0.52
253.0,-1.02e-05,-0.52
254.0,-1e-05,-0.48
255.0,-9.8e-06,-0.48
256.0,-9.6e-06,-0.52
257.0,-9.4e-06,-0.52
258.0,-9.2e-06,-0.48
259.0,-9e-06,-0.52
260.0,-8.8e-06,-0.52
261.0,-8.6e-06,-0.52
262.0,-8.4e-06,-0.48
263.0,-8.2e-06,-0.52
264.0,-8e-06,-0.56
265.0,-7.8e-06,-0.52
266.0,-7.6e-06,-0.52
267.0,-7.4e-06,-0.52
268.0,-7.2e-06,-0.56
269.0,-7e-06,-0.56
270.0,-6.8e-06,-0.52
271.0,-6.6e-06,-0.52
272.0,-6.4e-06,-0.56
273.0,-6.2e-06,-0.56
274.0,-6e-06,-0.52
275.0,-5.8e-06,-0.52
276.0,-5.6e-06,-0.56
277.0,-5.4e-06,-0.56
278.0,-5.2e-06,-0.52
279.0,-5e-06,-0.52
280.0,-4.8e-06,-0.56
281.0,-4.6e-06,-0.56
282.0,-4.4e-06,-0.52
283.0,-4.2e-06,-0.52
284.0,-4e-06,-0.56
285.0,-3.8e-06,-0.56
286.0,-3.6e-06,-0.52
287.0,-3.4e-06,-0.56
288.0,-3.2e-06,-0.52
289.0,-3e-06,-0.56
290.0,-2.8e-06,-0.52
291.0,-2.6e-06,-0.56
292.0,-2.4e-06,-0.52
293.0,-2.2e-06,-0.52
294.0,-2e-06,-0.48
295.0,-1.8e-06,-0.52
296.0,-1.6e-06,-0.48
297.0,-1.4e-06,-0.52
298.0,-1.2e-06,-0.44
299.0,-1e-06,-0.44
300.0,-8e-07,-0.28
301.0,-6e-07,-0.28
302.0,-4e-07,-0.08
303.0,-2e-07,0.0
304.0,-3.56e-14,0.2
305.0,2e-07,0.28
306.0,4e-07,0.52
307.0,6e-07,0.56
308.0,8e-07,0.84
309.0,1e-06,0.92
310.0,1.2e-06,1.2
311.0,1.4e-06,1.24
312.0,1.6e-06,1.48
313.0,1.8e-06,1.56
314.0,2e-06,1.8
315.0,2.2e-06,1.8
316.0,2.4e-06,2.08
317.0,2.6e-06,2.08
318.0,2.8e-06,2.28
319.0,3e-06,2.24
320.0,3.2e-06,2.4
321.0,3.4e-06,2.4
322.0,3.6e-06,2.44
323.0,3.8e-06,2.44
324.0,4e-06,2.48
325.0,4.2e-06,2.44
326.0,4.4e-06,2.36
327.0,4.6e-06,2.32
328.0,4.8e-06,2.16
329.0,5e-06,2.12
330.0,5.2e-06,1.88
331.0,5.4e-06,1.84
332.0,5.6e-06,1.52
333.0,5.8e-06,1.48
334.0,6e-06,1.12
335.0,6.2e-06,1.08
336.0,6.4e-06,0.64
337.0,6.6e-06,0.6
338.0,6.8e-06,0.12
339.0,7e-06,0.08
340.0,7.2e-06,-0.28
341.0,7.4e-06,-0.32
342.0,7.6e-06,-0.48
343.0,7.8e-06,-0.48
344.0,8e-06,-0.56
345.0,8.2e-06,-0.56
346.0,8.4e-06,-0.56
347.0,8.6e-06,-0.6
348.0,8.8e-06,-0.56
349.0,9e-06,-0.56
350.0,9.2e-06,-0.6
351.0,9.4e-06,-0.52
352.0,9.6e-06,-0.6
353.0,9.8e-06,-0.6
354.0,1e-05,-0.56
355.0,1.02e-05,-0.56
356.0,1.04e-05,-0.64
357.0,1.06e-05,-0.6
358.0,1.08e-05,-0.6
359.0,1.1e-05,-0.6
360.0,1.12e-05,-0.6
361.0,1.14e-05,-0.56
362.0,1.16e-05,-0.6
363.0,1.18e-05,-0.56
364.0,1.2e-05,-0.6
365.0,1.22e-05,-0.6
366.0,1.24e-05,-0.56
367.0,1.26e-05,-0.6
368.0,1.28e-05,-0.56
369.0,1.3e-05,-0.6
370.0,1.32e-05,-0.56
371.0,1.34e-05,-0.6
372.0,1.36e-05,-0.52
373.0,1.38e-05,-0.6
374.0,1.4e-05,-0.56
375.0,1.42e-05,-0.56
376.0,1.44e-05,-0.6
377.0,1.46e-05,-0.56
378.0,1.48e-05,-0.64
379.0,1.5e-05,-0.6
380.0,1.52e-05,-0.56
381.0,1.54e-05,-0.56
382.0,1.56e-05,-0.6
383.0,1.58e-05,-0.56
384.0,1.6e-05,-0.6
385.0,1.62e-05,-0.56
386.0,1.64e-05,-0.6
387.0,1.66e-05,-0.56
388.0,1.68e-05,-0.52
389.0,1.7e-05,-0.52
390.0,1.72e-05,-0.56
391.0,1.74e-05,-0.52
392.0,1.76e-05,-0.56
393.0,1.78e-05,-0.56
394.0,1.8e-05,-0.52
395.0,1.82e-05,-0.52
396.0,1.84e-05,-0.56
397.0,1.86e-05,-0.52
398.0,1.88e-05,-0.52
399.0,1.9e-05,-0.52
400.0,1.92e-05,-0.56
401.0,1.94e-05,-0.52
402.0,1.96e-05,-0.52
403.0,1.98e-05,-0.52
404.0,2e-05,-0.48
405.0,2.02e-05,-0.52
406.0,2.04e-05,-0.48
407.0,2.06e-05,-0.48
408.0,2.08e-05,-0.52
409.0,2.1e-05,-0.48
410.0,2.12e-05,-0.52
411.0,2.14e-05,-0.48
412.0,2.16e-05,-0.52
413.0,2.18e-05,-0.52
414.0,2.2e-05,-0.52
415.0,2.22e-05,-0.52
416.0,2.24e-05,-0.52
417.0,2.26e-05,-0.52
418.0,2.28e-05,-0.52
419.0,2.3e-05,-0.52
420.0,2.32e-05,-0.56
421.0,2.34e-05,-0.52
422.0,2.36e-05,-0.56
423.0,2.38e-05,-0.56
424.0,2.4e-05,-0.52
425.0,2.42e-05,-0.52
426.0,2.44e-05,-0.56
427.0,2.46e-05,-0.56
428.0,2.48e-05,-0.52
429.0,2.5e-05,-0.52
430.0,2.52e-05,-0.56
431.0,2.54e-05,-0.56
432.0,2.56e-05,-0.56
433.0,2.58e-05,-0.6
434.0,2.6e-05,-0.52
435.0,2.62e-05,-0.56
436.0,2.64e-05,-0.52
437.0,2.66e-05,-0.56
438.0,2.68e-05,-0.52
439.0,2.7e-05,-0.56
440.0,2.72e-05,-0.52
441.0,2.74e-05,-0.56
442.0,2.76e-05,-0.52
443.0,2.78e-05,-0.56
444.0,2.8e-05,-0.52
445.0,2.82e-05,-0.56
446.0,2.84e-05,-0.52
447.0,2.86e-05,-0.56
448.0,2.88e-05,-0.48
449.0,2.9e-05,-0.52
450.0,2.92e-05,-0.48
451.0,2.94e-05,-0.48
452.0,2.96e-05,-0.48
453.0,2.98e-05,-0.48
454.0,3e-05,-0.28
455.0,3.02e-05,-0.28
456.0,3.04e-05,0.0
457.0,3.06e-05,0.0
458.0,3.08e-05,0.24
