"Rigol Technologies,Inc. -[Data]",,
,,
,,
,,
CH1 1.00V  10.00us 25.00MSa  Size=600  [Date:10/14/2015],,
,,
,,
NO.,Time,Voltage
,,
1.0,-6.06e-05,1.04
2.0,-6.04e-05,1.36
3.0,-6.02e-05,1.4
4.0,-6e-05,1.76
5.0,-5.98e-05,1.8
6.0,-5.96e-05,2.08
7.0,-5.94e-05,2.12
8.0,-5.92e-05,2.4
9.0,-5.9e-05,2.4
10.0,-5.88e-05,2.6
11.0,-5.86e-05,2.6
12.0,-5.84e-05,2.76
13.0,-5.82e-05,2.8
14.0,-5.8e-05,2.84
15.0,-5.78e-05,2.84
16.0,-5.76e-05,2.88
17.0,-5.74e-05,2.84
18.0,-5.72e-05,2.72
19.0,-5.7e-05,2.68
20.0,-5.68e-05,2.48
21.0,-5.66e-05,2.44
22.0,-5.64e-05,2.2
23.0,-5.62e-05,2.12
24.0,-5.6e-05,1.8
25.0,-5.58e-05,1.72
26.0,-5.56e-05,1.28
27.0,-5.54e-05,1.24
28.0,-5.52e-05,0.76
29.0,-5.5e-05,0.72
30.0,-5.48e-05,0.16
31.0,-5.46e-05,0.12
32.0,-5.44e-05,-0.32
33.0,-5.42e-05,-0.36
34.0,-5.4e-05,-0.52
35.0,-5.38e-05,-0.56
36.0,-5.36e-05,-0.6
37.0,-5.34e-05,-0.6
38.0,-5.32e-05,-0.68
39.0,-5.3e-05,-0.6
40.0,-5.28e-05,-0.68
41.0,-5.26e-05,-0.64
42.0,-5.24e-05,-0.68
43.0,-5.22e-05,-0.68
44.0,-5.2e-05,-0.64
45.0,-5.18e-05,-0.68
46.0,-5.16e-05,-0.64
47.0,-5.14e-05,-0.68
48.0,-5.12e-05,-0.64
49.0,-5.1e-05,-0.68
50.0,-5.08e-05,-0.68
51.0,-5.06e-05,-0.64
52.0,-5.04e-05,-0.72
53.0,-5.02e-05,-0.68
54.0,-5e-05,-0.64
55.0,-4.98e-05,-0.68
56.0,-4.96e-05,-0.72
57.0,-4.94e-05,-0.68
58.0,-4.92e-05,-0.64
59.0,-4.9e-05,-0.68
60.0,-4.88e-05,-0.68
61.0,-4.86e-05,-0.68
62.0,-4.84e-05,-0.68
63.0,-4.82e-05,-0.68
64.0,-4.8e-05,-0.68
65.0,-4.78e-05,-0.68
66.0,-4.76e-05,-0.64
67.0,-4.74e-05,-0.68
68.0,-4.72e-05,-0.64
69.0,-4.7e-05,-0.64
70.0,-4.68e-05,-0.68
71.0,-4.66e-05,-0.64
72.0,-4.64e-05,-0.68
73.0,-4.62e-05,-0.64
74.0,-4.6e-05,-0.68
75.0,-4.58e-05,-0.64
76.0,-4.56e-05,-0.68
77.0,-4.54e-05,-0.68
78.0,-4.52e-05,-0.6
79.0,-4.5e-05,-0.6
80.0,-4.48e-05,-0.68
81.0,-4.46e-05,-0.6
82.0,-4.44e-05,-0.64
83.0,-4.42e-05,-0.6
84.0,-4.4e-05,-0.64
85.0,-4.38e-05,-0.64
86.0,-4.36e-05,-0.56
87.0,-4.34e-05,-0.6
88.0,-4.32e-05,-0.6
89.0,-4.3e-05,-0.6
90.0,-4.28e-05,-0.56
91.0,-4.26e-05,-0.6
92.0,-4.24e-05,-0.56
93.0,-4.22e-05,-0.56
94.0,-4.2e-05,-0.6
95.0,-4.18e-05,-0.56
96.0,-4.16e-05,-0.6
97.0,-4.14e-05,-0.6
98.0,-4.12e-05,-0.56
99.0,-4.1e-05,-0.56
100.0,-4.08e-05,-0.6
101.0,-4.06e-05,-0.56
102.0,-4.04e-05,-0.6
103.0,-4.02e-05,-0.6
104.0,-4e-05,-0.56
105.0,-3.98e-05,-0.56
106.0,-3.96e-05,-0.6
107.0,-3.94e-05,-0.6
108.0,-3.92e-05,-0.56
109.0,-3.9e-05,-0.56
110.0,-3.88e-05,-0.6
111.0,-3.86e-05,-0.6
112.0,-3.84e-05,-0.56
113.0,-3.82e-05,-0.6
114.0,-3.8e-05,-0.64
115.0,-3.78e-05,-0.6
116.0,-3.76e-05,-0.64
117.0,-3.74e-05,-0.6
118.0,-3.72e-05,-0.64
119.0,-3.7e-05,-0.6
120.0,-3.68e-05,-0.64
121.0,-3.66e-05,-0.6
122.0,-3.64e-05,-0.64
123.0,-3.62e-05,-0.6
124.0,-3.6e-05,-0.64
125.0,-3.58e-05,-0.56
126.0,-3.56e-05,-0.64
127.0,-3.54e-05,-0.6
128.0,-3.52e-05,-0.64
129.0,-3.5e-05,-0.6
130.0,-3.48e-05,-0.64
131.0,-3.46e-05,-0.6
132.0,-3.44e-05,-0.64
133.0,-3.42e-05,-0.6
134.0,-3.4e-05,-0.64
135.0,-3.38e-05,-0.6
136.0,-3.36e-05,-0.64
137.0,-3.34e-05,-0.6
138.0,-3.32e-05,-0.6
139.0,-3.3e-05,-0.6
140.0,-3.28e-05,-0.56
141.0,-3.26e-05,-0.6
142.0,-3.24e-05,-0.56
143.0,-3.22e-05,-0.56
144.0,-3.2e-05,-0.52
145.0,-3.18e-05,-0.52
146.0,-3.16e-05,-0.36
147.0,-3.14e-05,-0.36
148.0,-3.12e-05,-0.16
149.0,-3.1e-05,-0.12
150.0,-3.08e-05,0.2
151.0,-3.06e-05,0.28
152.0,-3.04e-05,0.6
153.0,-3.02e-05,0.64
154.0,-3e-05,0.96
155.0,-2.98e-05,1.0
156.0,-2.96e-05,1.36
157.0,-2.94e-05,1.4
158.0,-2.92e-05,1.76
159.0,-2.9e-05,1.76
160.0,-2.88e-05,2.08
161.0,-2.86e-05,2.08
162.0,-2.84e-05,2.36
163.0,-2.82e-05,2.4
164.0,-2.8e-05,2.64
165.0,-2.78e-05,2.6
166.0,-2.76e-05,2.76
167.0,-2.74e-05,2.76
168.0,-2.72e-05,2.84
169.0,-2.7e-05,2.84
170.0,-2.68e-05,2.88
171.0,-2.66e-05,2.84
172.0,-2.64e-05,2.72
173.0,-2.62e-05,2.68
174.0,-2.6e-05,2.52
175.0,-2.58e-05,2.44
176.0,-2.56e-05,2.2
177.0,-2.54e-05,2.12
178.0,-2.52e-05,1.8
179.0,-2.5e-05,1.72
180.0,-2.48e-05,1.28
181.0,-2.46e-05,1.24
182.0,-2.44e-05,0.76
183.0,-2.42e-05,0.72
184.0,-2.4e-05,0.16
185.0,-2.38e-05,0.08
186.0,-2.36e-05,-0.32
187.0,-2.34e-05,-0.36
188.0,-2.32e-05,-0.52
189.0,-2.3e-05,-0.52
190.0,-2.28e-05,-0.64
191.0,-2.26e-05,-0.64
192.0,-2.24e-05,-0.6
193.0,-2.22e-05,-0.64
194.0,-2.2e-05,-0.68
195.0,-2.18e-05,-0.68
196.0,-2.16e-05,-0.68
